,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
130,260,266.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,409.44047983058596,,,,3.2052768,,,,,2021-11-03 19:51:57+00:00,1.0,Sonic,Bridger,2,,,,,,,17842.7,4.0,308188.0,17842.7,False,,17843.090000000004,17822.098333333335,17830.76111111111,17810.847666666665,17803.839666666663,17611.537111111113,AZ,3.042666666666667,3.0246666666666666,2.9781111111111116,3.6984333333333335,3.6900666666666666,3.6900666666666666,45.166666666666664,42.016666666666666,45.888888888888886,50.11666666666667,45.651666666666664,49.388888888888886,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7476.125,True,32.03333333333334,True,TP,1.0,321.9614877443657,302.33428158942706,341.9905548377725,321.51116988515827,301.6440965948549,341.3176881627275,321.7296450571743,302.1470802239105,341.45274551091774,321.2341461076647,301.2783097217923,341.04603198887645,321.1930989430782,301.657790984965,341.0963700960327,317.7752772946954,298.1401865655918,337.203633659213,87.92930994542769,27.34875742476863,2021-11-03 19:51:57+00:00,800
131,374,382.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,383.57531362283964,,,,2.9996384,,,,,2021-11-03 19:51:57+00:00,1.0,Sonic,Bridger,3,,,,,,,17842.7,4.0,308188.0,17842.7,False,,17843.090000000004,17822.098333333335,17830.76111111111,17810.847666666665,17803.839666666663,17611.537111111113,AZ,3.042666666666667,3.0246666666666666,2.9781111111111116,3.6984333333333335,3.6900666666666666,3.6900666666666666,45.166666666666664,42.016666666666666,45.888888888888886,50.11666666666667,45.651666666666664,49.388888888888886,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7476.125,True,32.03333333333334,True,TP,1.0,321.9875115248005,302.41622820383066,341.55594836331613,321.65291326400006,301.42289842360145,341.26106630616187,321.6143032708855,301.75624777377493,341.76218088637097,321.4688757082165,301.7411760000262,340.7327269906007,321.4449801269241,301.04880351589867,341.09868191639436,317.85461813789595,298.34197260451657,337.61125875839696,61.92240035883958,19.25131028053712,2021-11-03 19:51:57+00:00,800
132,33,35.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,750.108713498866,,,,3.0577536,,,,,2021-11-03 19:56:03+00:00,1.0,HRRR,Bridger,1,,,,,,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,24183.152555555556,AZ,3.6319999999999997,3.9045,3.945222222222222,3.5167666666666673,3.73575,3.73575,52.4,54.53333333333333,57.422222222222224,51.72666666666667,52.23166666666667,47.65222222222222,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.6643752705544,752.3134536475239,840.7265413408686,793.8470927484104,750.4302109466358,838.1406811197584,794.7947046141862,751.4821990100961,839.4955415784316,668.2924215667598,631.2234877434865,706.1746914645043,494.63832401045914,466.3917804791386,522.8507384237424,436.43507151925843,411.2630467780674,461.92714485290236,-43.73837924954444,-5.509673040196697,2021-11-03 19:56:06+00:00,800
133,147,151.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,512.9578250842329,,,,2.0921472,,,,,2021-11-03 19:56:03+00:00,1.0,NAM12,Bridger,1,,,,,,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,24183.152555555556,AZ,3.6319999999999997,3.9045,3.945222222222222,3.5167666666666673,3.73575,3.73575,52.4,54.53333333333333,57.422222222222224,51.72666666666667,52.23166666666667,47.65222222222222,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.7555374724008,751.816107670005,841.4293298130794,793.4622865926314,750.7518848277224,838.425310558818,794.5923757494504,751.3152864088989,840.4965839217414,668.4340440923986,631.2699166439701,706.0815624592317,494.97187635142564,466.6355538592588,523.5431477747625,436.6200659638424,410.79472393677315,462.431229638329,-280.50446150839844,-35.35195890821352,2021-11-03 19:56:06+00:00,800
134,261,267.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,950.8707705649824,,,,3.8758368,,,,,2021-11-03 19:56:03+00:00,1.0,Sonic,Bridger,2,,,,,,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,24183.152555555556,AZ,3.6319999999999997,3.9045,3.945222222222222,3.5167666666666673,3.73575,3.73575,52.4,54.53333333333333,57.422222222222224,51.72666666666667,52.23166666666667,47.65222222222222,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.6149180109035,752.5217562206429,839.5781746139094,793.8261501266937,750.3307306674792,838.1796072353285,794.6037375931384,751.5350469936162,839.1553099467594,667.7775069456457,630.8555423474608,705.0303998772642,494.63842751151884,466.6795335085128,523.0350558649615,436.36731355379663,410.69151181628,462.03146016147826,157.0446204382887,19.78325108252286,2021-11-03 19:56:06+00:00,800
135,375,383.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,810.9645939628186,,,,3.308096,,,,,2021-11-03 19:56:03+00:00,1.0,Sonic,Bridger,3,,,,,,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,24183.152555555556,AZ,3.6319999999999997,3.9045,3.945222222222222,3.5167666666666673,3.73575,3.73575,52.4,54.53333333333333,57.422222222222224,51.72666666666667,52.23166666666667,47.65222222222222,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.7285964429036,751.3990635820546,841.2865502653663,793.4910205144195,750.2121029448349,837.6893760524564,794.9274414378907,750.9279751965361,839.920665165346,668.0608540892046,629.9564429157707,705.7683624085804,494.619516176831,466.2102068987364,523.3373572584877,436.24890554455027,410.99259936510947,461.6949638648219,17.47357344839918,2.2021135711241038,2021-11-03 19:56:06+00:00,800
136,376,384.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,753.5662192812017,,,,3.5182048,,,,,2021-11-03 19:59:59+00:00,1.0,Sonic,Bridger,3,,,,,,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,30950.202666666668,AZ,4.434,4.237833333333333,4.110888888888889,4.1162,3.745366666666667,3.745366666666667,50.766666666666666,52.4,53.266666666666666,61.28666666666667,56.115,54.07555555555555,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,772.6697326963078,730.2807028085722,817.3041879147434,773.4814061415209,731.1738141084195,816.8631795065864,775.0055394473857,732.7649583410642,818.8880794024503,787.0801280033893,745.104142177521,830.2603947744063,676.5733658643023,638.3304314620427,713.7764270492605,558.5746969777451,526.4228274498539,590.113705630884,-19.91518686031918,-2.574746684560298,2021-11-03 19:59:56+00:00,800
137,34,36.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,653.7331015005356,,,,3.0532832,,,,,2021-11-03 19:59:59+00:00,1.0,HRRR,Bridger,1,,,,,,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,30950.202666666668,AZ,4.434,4.237833333333333,4.110888888888889,4.1162,3.745366666666667,3.745366666666667,50.766666666666666,52.4,53.266666666666666,61.28666666666667,56.115,54.07555555555555,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,772.3484094680475,730.5484795893326,814.3216146630185,773.1736940983992,730.9318273135281,816.7619246764151,775.6079931106873,732.4859297575713,819.124458858591,786.4287133373488,744.2506011296512,829.9733470827452,677.0890296156172,639.3953267073832,714.5827210548058,558.2683193897503,525.3657631944441,590.0869162709251,-119.44059259786366,-15.448093165811052,2021-11-03 19:59:56+00:00,800
138,148,152.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,445.9615654986457,,,,2.0832064,,,,,2021-11-03 19:59:59+00:00,1.0,NAM12,Bridger,1,,,,,,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,30950.202666666668,AZ,4.434,4.237833333333333,4.110888888888889,4.1162,3.745366666666667,3.745366666666667,50.766666666666666,52.4,53.266666666666666,61.28666666666667,56.115,54.07555555555555,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,772.3787234253615,729.6098013977648,815.6689691283647,773.9096477150119,731.2993719733201,817.3014171616954,775.1856124618471,733.0244722654772,818.2883369978786,786.6902466093308,743.9790146252985,830.5310770923445,677.0877891852667,638.1195731615337,715.7793104899108,558.274241429174,527.3179452837256,590.3931532080946,-327.94808221636623,-42.37549992878902,2021-11-03 19:59:56+00:00,800
139,262,268.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,922.6628135539046,,,,4.3094656,,,,,2021-11-03 19:59:59+00:00,1.0,Sonic,Bridger,2,,,,,,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,30950.202666666668,AZ,4.434,4.237833333333333,4.110888888888889,4.1162,3.745366666666667,3.745366666666667,50.766666666666666,52.4,53.266666666666666,61.28666666666667,56.115,54.07555555555555,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,772.469293042965,730.5829794191641,814.002692412522,773.4342846380621,731.1507282179218,816.9422154962306,775.4118738412028,733.3056964038396,817.4093036848682,786.9406422696309,744.1445135887122,830.3502988235963,677.2070969664165,639.4541902665669,715.4954190041191,558.5409437905532,527.5534016887525,590.3249053038926,149.2285289158425,19.29427384844671,2021-11-03 19:59:56+00:00,800
140,377,385.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1154.0322988570913,,,,2.9147008,,,,,2021-11-03 20:04:13+00:00,1.0,Sonic,Bridger,3,,,,,,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,37957.57522222223,AZ,3.512,3.339,3.3891111111111116,3.9301666666666666,3.968866666666667,3.968866666666667,57.96666666666667,59.266666666666666,61.27777777777778,56.97666666666667,60.085,56.56444444444445,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,766.2599091369872,723.8747460754271,810.2648353156447,766.9769069448504,724.8174693518005,810.3107497914085,767.331894844993,726.1761184052243,810.751437653028,769.7580436942623,727.4807435728849,814.0874759778358,780.2203768289652,737.4240493524748,824.2948758933518,685.4437331615294,647.2610517892626,723.8579392005722,387.0553919122409,50.465064646343016,2021-11-03 20:04:15+00:00,900
141,263,269.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1279.050417773569,,,,3.2320992,,,,,2021-11-03 20:04:13+00:00,1.0,Sonic,Bridger,2,,,,,,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,37957.57522222223,AZ,3.512,3.339,3.3891111111111116,3.9301666666666666,3.968866666666667,3.968866666666667,57.96666666666667,59.266666666666666,61.27777777777778,56.97666666666667,60.085,56.56444444444445,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,765.8074047110873,723.876513879885,809.1650673584916,767.2454034798525,725.2011125208004,810.149659648122,767.5243566430643,725.556127168583,810.0752009933802,769.8206977661835,727.5930056277064,811.8734530880706,779.8965647280555,737.406733679754,823.2423848866135,685.1547518408552,646.8903521207607,724.722472101459,511.80501429371657,66.70682052605564,2021-11-03 20:04:15+00:00,900
142,35,37.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1150.4236452809923,,,,2.90576,,,,,2021-11-03 20:04:13+00:00,1.0,HRRR,Bridger,1,,,,,,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,37957.57522222223,AZ,3.512,3.339,3.3891111111111116,3.9301666666666666,3.968866666666667,3.968866666666667,57.96666666666667,59.266666666666666,61.27777777777778,56.97666666666667,60.085,56.56444444444445,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,766.1706695943343,724.3204546585105,808.3393665301963,766.9787563205172,724.7199880656689,809.6675848683818,767.6575922494961,725.5107447719203,810.5233555504432,770.0909058153491,728.0984550786396,813.5900318467201,779.9063217489847,736.9033456243634,824.2148161379218,685.1806036790817,646.7826250943991,723.631484501389,383.44488896047517,49.99419942215912,2021-11-03 20:04:15+00:00,900
143,149,153.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,786.0818884145338,,,,1.9848576000000002,,,,,2021-11-03 20:04:13+00:00,1.0,NAM12,Bridger,1,,,,,,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,37957.57522222223,AZ,3.512,3.339,3.3891111111111116,3.9301666666666666,3.968866666666667,3.968866666666667,57.96666666666667,59.266666666666666,61.27777777777778,56.97666666666667,60.085,56.56444444444445,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,766.0031305429648,724.1186486358296,809.2956354024864,767.3233759102568,724.8750094480854,810.2986290043057,767.462585308207,725.6448025295368,810.3449861287086,769.552088037015,727.4156176162357,812.208256811643,780.0778934309279,736.352349077185,823.3976027251165,684.7782989603311,646.4154405878098,723.3816253728194,18.75851250427695,2.4446684531178513,2021-11-03 20:04:15+00:00,900
