,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
10,854,400.0,F3,1.0,1.0,,2021-07-30 15:40:32+00:00,,,,Methane,188.9047379,314.4977559,346.7172462,282.2782656,,3.303666667,,,1.0,,2021-07-30 15:40:16+00:00,0.0,Sonic,CarbonMapper,3,,,,,,,22185.8,2.0,162928.0,22185.8,False,,22121.719999999998,22115.52,22141.47333333333,21961.704666666665,13178.101333333332,9474.799555555555,TX,3.198666666666667,3.3185000000000002,3.108666666666667,2.5476,2.6278333333333332,2.6278333333333332,167.76666666666668,170.25,167.67777777777778,173.16,169.45,164.35,2021-07-30 15:35:34+00:00,2021-07-30 15:43:14+00:00,2002.0,729.8050000000001,True,4.7,True,TP,1.0,357.5475808348447,345.0339687245139,370.26267338217446,357.3768941127394,344.77583421609506,370.14694922871064,357.84225385241876,345.14009398790506,370.49730044995533,354.87244190752574,342.2408298681089,367.36155962798705,213.24207387534221,203.84607421943602,222.57921379887526,153.24926268846943,145.020852622114,161.42136886810943,-42.879138212739406,-11.99829617390222,2021-07-30 15:40:04+00:00,12025
11,461,7.0,7.0,1.0,1.0,,2021-07-30 15:42:25+00:00,,,,Methane,115.4512884,466.8622423,567.7117517,366.0127329,,2.713584705,,,1.0,,2021-07-30 15:42:25+00:00,,HRRR,CarbonMapper,1,,,,,,,22063.8,2.0,162928.0,22063.8,False,,22115.75,22151.65166666667,22191.317777777775,22192.709,17061.069833333335,12621.189000000002,TX,2.6933333333333334,2.9144999999999994,3.0206666666666666,3.2114999999999996,2.6602166666666665,2.6602166666666665,177.83333333333334,173.46666666666667,173.92222222222222,165.45666666666668,168.91333333333333,166.86666666666667,2021-07-30 15:35:34+00:00,2021-07-30 15:43:14+00:00,2002.0,1126.195,True,6.85,True,TP,1.0,357.5879697214164,344.59471575671625,370.2879877758424,358.25116598104836,345.58398827833065,370.7759322388934,358.6088810022885,345.99603515600796,371.1583345277437,358.72319562824174,345.99412573756416,371.51432148348636,275.6057482660689,264.875702435521,286.30921355920543,203.90390274860417,194.9726040665526,212.83918148239783,108.61107631895163,30.31701963105326,2021-07-30 15:42:52+00:00,12050
12,686,232.0,4,1.0,1.0,,2021-07-30 15:42:25+00:00,,,,Methane,115.4512884,463.3780648,569.8707631,356.8853666,,2.693333333,,,1.0,,2021-07-30 15:42:25+00:00,,Sonic,CarbonMapper,2,,,,,,,22063.8,2.0,162928.0,22063.8,False,,22115.75,22151.65166666667,22191.317777777775,22192.709,17061.069833333335,12621.189000000002,TX,2.6933333333333334,2.9144999999999994,3.0206666666666666,3.2114999999999996,2.6602166666666665,2.6602166666666665,177.83333333333334,173.46666666666667,173.92222222222222,165.45666666666668,168.91333333333333,166.86666666666667,2021-07-30 15:35:34+00:00,2021-07-30 15:43:14+00:00,2002.0,1126.195,True,6.85,True,TP,1.0,357.5492138719187,344.9248326228428,370.18910592600196,358.26454886491456,345.54414959488616,371.0607004237205,358.80656925607354,346.1847017324193,371.54636653460767,358.7732733389404,346.018944332594,371.55242981213337,275.69813796331346,264.90279416150105,286.3365886216117,204.13424099772166,195.05139643119142,213.32057634627992,105.11351593508545,29.33963638549094,2021-07-30 15:42:52+00:00,12050
13,855,401.0,F4,1.0,1.0,,2021-07-30 15:42:25+00:00,,,,Methane,169.8381583,551.3857383,658.9515246,443.819952,,2.693333333,,,1.0,,2021-07-30 15:42:25+00:00,,Sonic,CarbonMapper,3,,,,,,,22063.8,2.0,162928.0,22063.8,False,,22115.75,22151.65166666667,22191.317777777775,22192.709,17061.069833333335,12621.189000000002,TX,2.6933333333333334,2.9144999999999994,3.0206666666666666,3.2114999999999996,2.6602166666666665,2.6602166666666665,177.83333333333334,173.46666666666667,173.92222222222222,165.45666666666668,168.91333333333333,166.86666666666667,2021-07-30 15:35:34+00:00,2021-07-30 15:43:14+00:00,2002.0,1126.195,True,6.85,True,TP,1.0,357.4868484175758,345.0588658469999,370.1043321992016,358.29300904393637,345.7330851499571,371.19700337589825,358.70313556944876,346.2008037195149,371.42043477533633,358.52437421471154,345.7906532599281,371.1681454072052,275.89701032885506,265.2560947032597,286.45585961138784,204.02718572313896,194.9223854081691,213.27283044514613,193.0927292560636,53.892407717166826,2021-07-30 15:42:52+00:00,12050
14,856,402.0,F5,1.0,1.0,,2021-07-30 15:44:23+00:00,,,,Methane,200.124961,149.0504006,164.462918,133.6378832,,2.730333333,,,1.0,,2021-07-30 15:44:03+00:00,0.0,Sonic,CarbonMapper,3,,,,,,,10640.9,2.0,162928.0,10640.9,False,,10789.78,10817.631666666666,9857.176666666666,18473.157666666666,18127.048166666667,13456.304222222221,TX,2.470666666666667,2.2263333333333337,2.041888888888889,2.7463333333333333,2.54215,2.54215,136.43333333333334,147.08333333333334,161.72222222222223,168.11333333333334,168.68166666666667,167.67555555555555,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,116.13499999999999,False,0.8166666666666667,True,NE,-1.0,174.45691523884386,165.67560309813894,183.08999916115576,174.7961085386563,166.30092299353956,183.28966289955412,159.2358148491399,150.7271801399776,167.54626828615034,298.7899243094013,287.4195233131514,310.0840091236379,293.00667413148176,281.78810687282663,304.0302634150223,217.57886121065906,208.22643359142316,227.19680625426753,-25.745707938656324,-14.728993771027024,2021-07-30 15:43:50+00:00,12025
15,687,233.0,5,1.0,1.0,,2021-07-30 15:44:23+00:00,,,,Methane,150.0,309.3822086,368.9450035,249.8194137,,2.730333333,,,1.0,,2021-07-30 15:44:03+00:00,0.0,Sonic,CarbonMapper,2,,,,,,,10640.9,2.0,162928.0,10640.9,False,,10789.78,10817.631666666666,9857.176666666666,18473.157666666666,18127.048166666667,13456.304222222221,TX,2.470666666666667,2.2263333333333337,2.041888888888889,2.7463333333333333,2.54215,2.54215,136.43333333333334,147.08333333333334,161.72222222222223,168.11333333333334,168.68166666666667,167.67555555555555,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,116.13499999999999,False,0.8166666666666667,True,NE,-1.0,174.34845015597492,165.74122890824853,182.9208269953573,175.05062592891474,166.4595248467565,183.55385507034012,159.3426606478299,151.06290411515545,167.57920160472395,298.7710319256547,287.70925236653085,309.85949240596165,292.998426098312,281.9295732325452,303.9217816069584,217.39404359556167,207.87756871047688,226.81409031555523,134.33158267108527,76.7387045651783,2021-07-30 15:43:50+00:00,12025
16,462,8.0,8.0,1.0,1.0,,2021-07-30 15:44:23+00:00,,,,Methane,150.0,307.4843713,381.712173,233.2565696,,2.713584705,,,1.0,,2021-07-30 15:44:03+00:00,0.0,HRRR,CarbonMapper,1,,,,,,,10640.9,2.0,162928.0,10640.9,False,,10789.78,10817.631666666666,9857.176666666666,18473.157666666666,18127.048166666667,13456.304222222221,TX,2.470666666666667,2.2263333333333337,2.041888888888889,2.7463333333333333,2.54215,2.54215,136.43333333333334,147.08333333333334,161.72222222222223,168.11333333333334,168.68166666666667,167.67555555555555,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,116.13499999999999,False,0.8166666666666667,True,NE,-1.0,174.43387569525842,165.7813231831742,182.9729215312937,175.04313513392228,166.42067701344118,183.7366727810507,159.38718438581458,151.00834891656828,167.76376089115516,298.64803979144796,287.39906436176466,309.61694193081183,292.9159247902223,281.6214396912229,303.76537252439385,217.56314097969238,207.99030925393575,227.1367162023788,132.44123616607774,75.66205670662228,2021-07-30 15:43:50+00:00,12025
17,463,9.0,9.0,1.0,1.0,,2021-07-30 15:46:25+00:00,,,,Methane,142.9020644,,#VALUE!,#VALUE!,,2.713584705,,,0.0,,2021-07-30 15:46:07+00:00,0.0,HRRR,CarbonMapper,1,,,,,,,10738.0,2.0,162928.0,10738.0,False,,10772.47,10768.05,10650.493333333334,13720.381,17970.312166666667,14387.292222222222,TX,3.240666666666667,3.8251666666666666,3.8642222222222227,2.9583,2.8814499999999996,2.8814499999999996,162.03333333333333,164.28333333333333,164.77777777777777,165.25666666666666,168.22833333333332,168.1677777777778,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,571.415,True,2.8833333333333333,True,ER_FAL,-1.0,174.04064108924265,165.46402467825274,182.574265342482,174.174837617883,165.63253233931454,182.8609321720893,172.26633995416245,163.73346649622633,180.85344671221995,221.7717955097222,212.1470508092911,231.36429607605712,290.5037562576288,279.6063949988184,301.39754371174666,232.5221461552523,222.8448174900399,242.50855706424534,,,2021-07-30 15:46:09+00:00,12050
18,464,10.0,10.0,1.0,1.0,,2021-07-30 15:48:16+00:00,,,,Methane,144.0624864,240.0062092,296.9648235,183.0475949,,2.713584705,,,1.0,,2021-07-30 15:48:00+00:00,0.0,HRRR,CarbonMapper,1,,,,,,,10769.3,2.0,162928.0,10769.3,False,,10738.906666666668,10744.933333333332,10746.722222222223,10696.06,15800.714333333335,15210.617777777778,TX,2.622333333333333,2.9095000000000004,3.1287777777777777,3.200266666666667,3.1112,3.1112,162.36666666666667,165.41666666666666,167.06666666666666,161.24666666666667,165.72,167.24666666666667,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,940.075,True,4.766666666666667,True,TP,1.0,173.64905008042783,164.88853578534065,182.44351224545395,173.70233642535027,165.1514077143191,182.30278667133896,173.7032025456973,164.90396519038688,182.60788738241405,172.87507905880167,164.2390221006653,181.45302117818488,255.27827987651537,245.12724097737913,265.5285330914676,246.05814756349767,235.91905610797278,256.18205791191764,66.30387277464973,38.170973482066124,2021-07-30 15:48:06+00:00,12050
19,688,234.0,6,1.0,1.0,,2021-07-30 15:48:16+00:00,,,,Methane,144.0624864,224.7417495,271.711658,177.7718409,,2.541,,,1.0,,2021-07-30 15:48:00+00:00,0.0,Sonic,CarbonMapper,2,,,,,,,10769.3,2.0,162928.0,10769.3,False,,10738.906666666668,10744.933333333332,10746.722222222223,10696.06,15800.714333333335,15210.617777777778,TX,2.622333333333333,2.9095000000000004,3.1287777777777777,3.200266666666667,3.1112,3.1112,162.36666666666667,165.41666666666666,167.06666666666666,161.24666666666667,165.72,167.24666666666667,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,940.075,True,4.766666666666667,True,TP,1.0,173.61528983363087,164.7727589082188,182.26799477176155,173.60686815666512,165.1061367263365,182.1742471060544,173.87215541083435,165.4266688280141,182.4026363460765,172.98296945541358,164.32092060427993,181.5604120568567,255.44490267107412,245.15299638307056,265.7982824332973,245.86241782915266,235.6350294741159,255.86549288671432,51.13488134333488,29.454411502424026,2021-07-30 15:48:06+00:00,12050
20,857,403.0,F6,1.0,1.0,,2021-07-30 15:48:16+00:00,,,,Methane,174.7483906,117.4507156,133.7510094,101.1504218,,2.541,,,1.0,,2021-07-30 15:48:00+00:00,0.0,Sonic,CarbonMapper,3,,,,,,,10769.3,2.0,162928.0,10769.3,False,,10738.906666666668,10744.933333333332,10746.722222222223,10696.06,15800.714333333335,15210.617777777778,TX,2.622333333333333,2.9095000000000004,3.1287777777777777,3.200266666666667,3.1112,3.1112,162.36666666666667,165.41666666666666,167.06666666666666,161.24666666666667,165.72,167.24666666666667,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,940.075,True,4.766666666666667,True,TP,1.0,173.6332214864605,165.21391139770304,182.26102106996066,173.66763758947465,164.9367090569601,182.40497080536963,173.73163222116892,165.1369407074241,182.3148228441688,172.96779780748832,164.39024209573267,181.58030886125255,255.5674087791368,245.4277700827255,265.5882032648621,245.81920918074204,235.7034156841441,256.00651795231585,-56.216921989474656,-32.37040750353464,2021-07-30 15:48:06+00:00,12050
21,465,11.0,11.0,1.0,1.0,,2021-07-30 15:50:20+00:00,,,,Methane,135.532284,305.9188904,409.1585529,202.6792279,,2.713584705,,,1.0,,2021-07-30 15:50:03+00:00,0.0,HRRR,CarbonMapper,1,,,,,,,10746.5,2.0,162928.0,10746.5,False,,10698.510000000002,10696.368333333334,10650.931111111111,10722.627333333334,13441.228333333333,16067.403111111113,TX,2.147666666666667,2.2263333333333337,2.3705555555555553,3.0278666666666667,2.923216666666667,2.923216666666667,161.66666666666666,156.95,154.65555555555557,163.19666666666666,164.47,166.91444444444446,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1231.255,True,6.816666666666666,True,TP,1.0,173.01600778382868,164.46875253181358,181.50784718354686,172.99488378562805,164.38339630577613,181.57006210889872,171.87840566907454,163.2413877844193,180.3606647811624,173.44815442853067,164.74598002429417,182.1097739752134,217.35939599864295,207.88215645931024,226.96622098884458,259.8106254930221,249.35778340154553,270.2388565088566,132.92400661437196,76.83695824154479,2021-07-30 15:50:40+00:00,12050
22,689,235.0,7,1.0,1.0,,2021-07-30 15:50:20+00:00,,,,Methane,135.532284,292.0240186,384.8185988,199.2294385,,2.590333333,,,1.0,,2021-07-30 15:50:03+00:00,0.0,Sonic,CarbonMapper,2,,,,,,,10746.5,2.0,162928.0,10746.5,False,,10698.510000000002,10696.368333333334,10650.931111111111,10722.627333333334,13441.228333333333,16067.403111111113,TX,2.147666666666667,2.2263333333333337,2.3705555555555553,3.0278666666666667,2.923216666666667,2.923216666666667,161.66666666666666,156.95,154.65555555555557,163.19666666666666,164.47,166.91444444444446,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1231.255,True,6.816666666666666,True,TP,1.0,172.83946063061705,164.48696564070184,181.32088379788868,173.0559427836156,164.34105118368828,181.6564951062802,172.14723648021,163.57409886248777,180.6899976457865,173.38623567197607,164.80398983415748,181.82319012754488,217.32905476469975,207.81513620536043,226.64450939470836,259.73957638866545,249.43390288547002,270.11220998032957,118.96807581638438,68.74544375811399,2021-07-30 15:50:40+00:00,12050
