,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
0,0,2.0,,,33931,,2021-11-03 17:42:31+00:00,,,,Methane,,190.71072878085621,,,,2.6285952,,,,,2021-11-03 17:42:33+00:00,1.0,HRRR,Bridger,1,,,,,,,11292.2,4.0,308188.0,11292.2,False,,11255.703333333333,11215.711666666668,11198.532222222222,8652.823,5507.5355,5680.227444444444,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,887.3599999999997,True,3.933333333333334,True,TP,1.0,203.05972651285683,189.268891764113,218.85592066418403,202.0540200625149,188.67581411427108,216.14685003930785,201.73510969301677,188.6955893518132,215.48741929056285,155.71994265900318,144.29022031181515,168.71721757708588,98.82065339683186,89.0030541280188,108.62335469164175,101.82356915807937,91.88212899527443,111.69294713325648,-11.34329128165868,-5.61398940647115,,
1,114,118.0,,,33931,,2021-11-03 17:42:31+00:00,,,,Methane,,165.82802323257133,,,,2.2843744,,,,,2021-11-03 17:42:33+00:00,1.0,NAM12,Bridger,1,,,,,,,11292.2,4.0,308188.0,11292.2,False,,11255.703333333333,11215.711666666668,11198.532222222222,8652.823,5507.5355,5680.227444444444,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,887.3599999999997,True,3.933333333333334,True,TP,1.0,202.40159425596426,188.1595939306968,218.2966537614985,201.90445058865313,187.89622799296404,215.42117781030524,201.80544771266213,187.99755690032697,215.21502413801488,155.91800036658842,143.96561598715226,168.34086103572477,99.04416207262743,89.45263423644901,109.49169253038902,102.59413924311205,93.14059485265615,112.37615352568692,-36.07642735608181,-17.86806940159113,,
2,228,234.0,,,33931,,2021-11-03 17:42:31+00:00,,,,Methane,,242.36548729946742,,,,3.3393888,,,,,2021-11-03 17:42:33+00:00,1.0,Sonic,Bridger,2,,,,,,,11292.2,4.0,308188.0,11292.2,False,,11255.703333333333,11215.711666666668,11198.532222222222,8652.823,5507.5355,5680.227444444444,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,887.3599999999997,True,3.933333333333334,True,TP,1.0,202.82276842896331,190.0718750798988,215.68176040154447,201.82031200762015,187.82412069739433,214.717850613052,201.84662354348944,188.16162347509265,216.4150645032038,155.36608160163277,143.59106862271716,167.91468478823955,99.39886725015552,89.95237696887743,109.78299034423637,102.2172178435129,92.03553988134624,112.17380443883488,40.54517529184727,20.08973967412973,,
3,342,350.0,,,33931,,2021-11-03 17:42:31+00:00,,,,Methane,,212.40043718589118,,,,2.928112,,,,,2021-11-03 17:42:33+00:00,1.0,Sonic,Bridger,3,,,,,,,11292.2,4.0,308188.0,11292.2,False,,11255.703333333333,11215.711666666668,11198.532222222222,8652.823,5507.5355,5680.227444444444,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,887.3599999999997,True,3.933333333333334,True,TP,1.0,202.81969696547026,189.07294824217453,216.2617148672407,201.69573743988357,188.03220127625607,216.1898917282295,201.68053594958164,188.46191182397425,215.64204397421156,155.99303370002352,144.17790751612338,167.11206236673956,99.44034847694674,89.4461056590942,108.86104489932718,102.25509867897132,91.13702035444177,111.79509469096638,10.704699746007606,5.307350508187212,,
4,1,3.0,,,33931,,2021-11-03 17:46:24+00:00,,,,Methane,,202.33021542641066,,,,2.6509471999999996,,,,,2021-11-03 17:46:39+00:00,1.0,HRRR,Bridger,1,,,,,,,11270.2,4.0,308188.0,11270.2,False,,11243.043333333333,11234.973333333333,11236.434444444445,11232.053,9087.887166666666,7312.0618888888885,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,1812.3199999999993,True,8.033333333333335,True,TP,1.0,202.47685725488648,188.9490689383035,216.07523797795022,202.04011393756042,186.51221710062129,215.67113661138765,201.8452096396136,187.90563505567113,215.7785783639705,202.90980684175292,187.55667473657564,216.99149871357844,163.34614852091545,150.37482314977075,175.37057551278508,131.56127054832677,119.97247955206193,142.21942724225056,0.29010148885024023,0.1435860845633332,,
5,115,119.0,,,33931,,2021-11-03 17:46:24+00:00,,,,Methane,,177.14521429059917,,,,2.3201376000000002,,,,,2021-11-03 17:46:39+00:00,1.0,NAM12,Bridger,1,,,,,,,11270.2,4.0,308188.0,11270.2,False,,11243.043333333333,11234.973333333333,11236.434444444445,11232.053,9087.887166666666,7312.0618888888885,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,1812.3199999999993,True,8.033333333333335,True,TP,1.0,202.17043050145264,189.02162664071918,216.59685474842027,202.32027566843718,189.9345951424704,216.10582230560763,202.03445296486262,187.89719024703416,215.53176182127098,202.48407893736172,187.1346056557166,216.46617438492547,163.4187212325163,152.27602075424556,177.36050447194347,131.32034231930766,119.99492168787883,142.66277091608802,-25.175061377838006,-12.443172734251776,,
6,229,235.0,,,33931,,2021-11-03 17:46:24+00:00,,,,Methane,,255.55313230531615,,,,3.3438592000000003,,,,,2021-11-03 17:46:39+00:00,1.0,Sonic,Bridger,2,,,,,,,11270.2,4.0,308188.0,11270.2,False,,11243.043333333333,11234.973333333333,11236.434444444445,11232.053,9087.887166666666,7312.0618888888885,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,1812.3199999999993,True,8.033333333333335,True,TP,1.0,202.73692632275814,188.95980559472451,217.08364134156062,202.32213234560984,188.00027157729258,217.29080505984555,202.63944623967606,189.11667564890388,216.68656821285597,202.84565088726075,187.95409102154414,216.08949837641612,163.69258522584633,150.94726051478736,176.86496816494514,131.75925742941726,121.00481099520796,142.67253156336685,53.23099995970631,26.310023200415998,,
7,343,351.0,,,33931,,2021-11-03 17:46:24+00:00,,,,Methane,,224.73787585182137,,,,2.9415232,,,,,2021-11-03 17:46:39+00:00,1.0,Sonic,Bridger,3,,,,,,,11270.2,4.0,308188.0,11270.2,False,,11243.043333333333,11234.973333333333,11236.434444444445,11232.053,9087.887166666666,7312.0618888888885,AZ,3.7023333333333337,3.573,3.4016666666666664,2.9348,2.7705166666666665,2.7705166666666665,28.566666666666666,32.016666666666666,33.13333333333333,43.08,38.86,36.333333333333336,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,1812.3199999999993,True,8.033333333333335,True,TP,1.0,202.23209180900736,188.36413819257416,216.73068775417946,202.43589826056797,187.23953695205455,216.2462145764181,202.36677384284445,187.72931287042408,218.09981916078138,202.77871736409736,188.9151052780829,215.9953710696644,163.75348905066738,152.26473805263325,175.91629486882366,131.61162762948533,120.4100517507079,141.63758228644457,22.301977591253404,11.016809658209498,,
8,2,4.0,,,33931,,2021-11-03 17:50:38+00:00,,,,Methane,,265.77450185856003,,,,2.704592,,,,,2021-11-03 17:50:41+00:00,1.0,HRRR,Bridger,1,,,,,,,11170.4,4.0,308188.0,11170.4,False,,11234.736666666668,11247.925,11247.691111111111,11252.908333333333,11234.616333333333,9196.861,AZ,3.423,3.1361666666666665,2.9715555555555557,3.0510666666666664,2.919633333333333,2.919633333333333,47.9,38.46666666666667,36.733333333333334,38.42666666666667,38.49166666666667,36.82888888888889,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,2648.894999999999,True,12.066666666666666,True,TP,1.0,202.29900394217177,188.68938386179872,216.1167781043135,202.06034870062717,187.45466770987613,217.24161271732672,202.95895830517895,189.2299283894519,217.45800467701164,202.60880173212564,188.3132055685861,217.13887050648844,202.40558809237706,187.8985354942119,215.72570338034726,165.59004099988644,153.79349691962284,178.20606811810762,63.714153157932856,31.532239535195405,,
9,116,120.0,,,33931,,2021-11-03 17:50:38+00:00,,,,Methane,,234.43022812689358,,,,2.3827232,,,,,2021-11-03 17:50:41+00:00,1.0,NAM12,Bridger,1,,,,,,,11170.4,4.0,308188.0,11170.4,False,,11234.736666666668,11247.925,11247.691111111111,11252.908333333333,11234.616333333333,9196.861,AZ,3.423,3.1361666666666665,2.9715555555555557,3.0510666666666664,2.919633333333333,2.919633333333333,47.9,38.46666666666667,36.733333333333334,38.42666666666667,38.49166666666667,36.82888888888889,2021-11-03 17:38:37+00:00,2021-11-03 18:12:22+00:00,2001.0,2648.894999999999,True,12.066666666666666,True,TP,1.0,201.86097269821576,188.20702510187223,215.0489136930084,202.67813431109525,188.61955574737436,217.19673383700962,202.27409256131148,187.88049681155758,217.2620876338941,203.32015034617314,189.8638782279995,218.3250771512656,202.44578602806897,188.89152159313647,218.34848496397373,165.35539817131624,152.9837301989361,178.93712760820637,31.752093815798332,15.666265097477819,,
