12,4.61,10/16/2021 10:11:57
12,4.71,10/16/2021 10:11:58
11,4.85,10/16/2021 10:11:59
12,4.97,10/16/2021 10:12:00
11,4.89,10/16/2021 10:12:01
15,5.25,10/16/2021 10:12:02
19,5.4,10/16/2021 10:12:03
18,4.92,10/16/2021 10:12:04
22,4.91,10/16/2021 10:12:05
28,4.76,10/16/2021 10:12:06
34,4.43,10/16/2021 10:12:07
35,4.36,10/16/2021 10:12:08
26,4,10/16/2021 10:12:09
14,4.5,10/16/2021 10:12:10
26,5.18,10/16/2021 10:12:11
36,5.33,10/16/2021 10:12:12
36,5.31,10/16/2021 10:12:13
39,5.04,10/16/2021 10:12:14
39,4.83,10/16/2021 10:12:15
37,4.8,10/16/2021 10:12:16
35,4.59,10/16/2021 10:12:17
25,4.52,10/16/2021 10:12:18
28,4.46,10/16/2021 10:12:19
29,4.08,10/16/2021 10:12:20
30,3.73,10/16/2021 10:12:21
32,3.96,10/16/2021 10:12:22
39,3.52,10/16/2021 10:12:23
29,4.25,10/16/2021 10:12:24
19,3.8,10/16/2021 10:12:25
24,3.93,10/16/2021 10:12:26
24,4.3,10/16/2021 10:12:27
28,4.09,10/16/2021 10:12:28
29,4.25,10/16/2021 10:12:29
35,5.01,10/16/2021 10:12:30
38,5.34,10/16/2021 10:12:31
39,5.14,10/16/2021 10:12:32
34,5.05,10/16/2021 10:12:33
30,4.97,10/16/2021 10:12:34
37,5.42,10/16/2021 10:12:35
40,5.17,10/16/2021 10:12:36
41,4.62,10/16/2021 10:12:37
42,4.39,10/16/2021 10:12:38
41,4.37,10/16/2021 10:12:39
41,4.26,10/16/2021 10:12:40
42,4.3,10/16/2021 10:12:41
39,4.48,10/16/2021 10:12:42
40,4.13,10/16/2021 10:12:43
42,4.23,10/16/2021 10:12:44
45,4.01,10/16/2021 10:12:45
48,4.15,10/16/2021 10:12:46
49,3.76,10/16/2021 10:12:47
45,3.56,10/16/2021 10:12:48
42,3.97,10/16/2021 10:12:49
42,3.61,10/16/2021 10:12:50
48,3.44,10/16/2021 10:12:51
51,3.41,10/16/2021 10:12:52
49,3.55,10/16/2021 10:12:53
49,3.3,10/16/2021 10:12:54
50,3.05,10/16/2021 10:12:55
42,3.15,10/16/2021 10:12:56
44,3.6,10/16/2021 10:12:57
46,3.2,10/16/2021 10:12:58
38,3.34,10/16/2021 10:12:59
45,3.7,10/16/2021 10:13:00
42,4,10/16/2021 10:13:01
49,3.51,10/16/2021 10:13:02
39,3.36,10/16/2021 10:13:03
31,3.52,10/16/2021 10:13:04
36,3.55,10/16/2021 10:13:05
37,3.47,10/16/2021 10:13:06
32,3.2,10/16/2021 10:13:07
41,3.09,10/16/2021 10:13:08
35,3.16,10/16/2021 10:13:09
41,3.07,10/16/2021 10:13:10
50,3.44,10/16/2021 10:13:11
48,3.43,10/16/2021 10:13:12
54,3.24,10/16/2021 10:13:13
47,3.04,10/16/2021 10:13:14
45,2.81,10/16/2021 10:13:15
34,2.39,10/16/2021 10:13:16
30,2.27,10/16/2021 10:13:17
31,2.36,10/16/2021 10:13:18
25,2.1,10/16/2021 10:13:19
27,2.16,10/16/2021 10:13:20
31,2.45,10/16/2021 10:13:21
30,2.7,10/16/2021 10:13:22
25,2.68,10/16/2021 10:13:23
32,2.71,10/16/2021 10:13:24
48,3.31,10/16/2021 10:13:25
20,2.79,10/16/2021 10:13:26
17,2.61,10/16/2021 10:13:27
5,2.4,10/16/2021 10:13:28
20,2.16,10/16/2021 10:13:29
37,2.22,10/16/2021 10:13:30
35,2.5,10/16/2021 10:13:31
27,2.46,10/16/2021 10:13:32
29,2.89,10/16/2021 10:13:33
31,2.98,10/16/2021 10:13:34
32,3.39,10/16/2021 10:13:35
26,3.59,10/16/2021 10:13:36
26,3.5,10/16/2021 10:13:37
26,3.65,10/16/2021 10:13:38
32,3.8,10/16/2021 10:13:39
27,3.54,10/16/2021 10:13:40
26,3.36,10/16/2021 10:13:41
26,3.15,10/16/2021 10:13:42
25,2.97,10/16/2021 10:13:43
29,2.8,10/16/2021 10:13:44
28,2.58,10/16/2021 10:13:45
41,2.34,10/16/2021 10:13:46
42,2.27,10/16/2021 10:13:47
42,2.29,10/16/2021 10:13:48
43,2.35,10/16/2021 10:13:49
42,2.43,10/16/2021 10:13:50
40,2.56,10/16/2021 10:13:51
36,2.71,10/16/2021 10:13:52
36,2.77,10/16/2021 10:13:53
34,3.47,10/16/2021 10:13:54
35,3.56,10/16/2021 10:13:55
34,3.66,10/16/2021 10:13:56
35,3.95,10/16/2021 10:13:57
33,4.01,10/16/2021 10:13:58
33,4.22,10/16/2021 10:13:59
30,3.91,10/16/2021 10:14:00
32,3.71,10/16/2021 10:14:01
28,3.72,10/16/2021 10:14:02
25,3.27,10/16/2021 10:14:03
32,3.31,10/16/2021 10:14:04
31,3.72,10/16/2021 10:14:05
38,4.16,10/16/2021 10:14:06
43,4.95,10/16/2021 10:14:07
36,5.08,10/16/2021 10:14:08
36,5.51,10/16/2021 10:14:09
33,5.54,10/16/2021 10:14:10
36,5.17,10/16/2021 10:14:11
38,5.06,10/16/2021 10:14:12
43,5.3,10/16/2021 10:14:13
37,4.73,10/16/2021 10:14:14
40,4.54,10/16/2021 10:14:15
38,4.72,10/16/2021 10:14:16
29,4.16,10/16/2021 10:14:17
30,4.89,10/16/2021 10:14:18
29,5.31,10/16/2021 10:14:19
34,5.74,10/16/2021 10:14:20
37,5.89,10/16/2021 10:14:21
39,5.77,10/16/2021 10:14:22
38,5.45,10/16/2021 10:14:23
37,5.96,10/16/2021 10:14:24
37,6.28,10/16/2021 10:14:25
37,5.81,10/16/2021 10:14:26
37,5.42,10/16/2021 10:14:27
37,5.31,10/16/2021 10:14:28
36,5.59,10/16/2021 10:14:29
36,5.49,10/16/2021 10:14:30
36,5.35,10/16/2021 10:14:31
37,5.59,10/16/2021 10:14:32
37,5.55,10/16/2021 10:14:33
35,5.45,10/16/2021 10:14:34
33,5.35,10/16/2021 10:14:35
32,5.33,10/16/2021 10:14:36
33,5.3,10/16/2021 10:14:37
33,5.06,10/16/2021 10:14:38
31,5.21,10/16/2021 10:14:39
31,5.5,10/16/2021 10:14:40
31,5.36,10/16/2021 10:14:41
29,4.98,10/16/2021 10:14:42
28,5.53,10/16/2021 10:14:43
28,5.91,10/16/2021 10:14:44
29,5.97,10/16/2021 10:14:45
24,5.82,10/16/2021 10:14:46
23,5.89,10/16/2021 10:14:47
28,5.9,10/16/2021 10:14:48
30,5.93,10/16/2021 10:14:49
30,5.54,10/16/2021 10:14:50
30,5.56,10/16/2021 10:14:51
33,5.4,10/16/2021 10:14:52
34,5.47,10/16/2021 10:14:53
35,5.13,10/16/2021 10:14:54
36,4.9,10/16/2021 10:14:55
34,4.61,10/16/2021 10:14:56
34,4.74,10/16/2021 10:14:57
32,4.42,10/16/2021 10:14:58
24,4.47,10/16/2021 10:14:59
31,5.1,10/16/2021 10:15:00
33,4.8,10/16/2021 10:15:01
31,5.09,10/16/2021 10:15:02
35,5.45,10/16/2021 10:15:03
36,5.9,10/16/2021 10:15:04
36,5.55,10/16/2021 10:15:05
37,5.34,10/16/2021 10:15:06
38,5.51,10/16/2021 10:15:07
35,5.44,10/16/2021 10:15:08
38,5.41,10/16/2021 10:15:09
36,5.25,10/16/2021 10:15:10
37,5.19,10/16/2021 10:15:11
39,5.39,10/16/2021 10:15:12
39,4.99,10/16/2021 10:15:13
41,4.8,10/16/2021 10:15:14
39,4.7,10/16/2021 10:15:15
37,4.93,10/16/2021 10:15:16
37,5.05,10/16/2021 10:15:17
38,4.82,10/16/2021 10:15:18
33,4.93,10/16/2021 10:15:19
33,5.49,10/16/2021 10:15:20
31,4.94,10/16/2021 10:15:21
33,4.55,10/16/2021 10:15:22
33,4.82,10/16/2021 10:15:23
33,4.76,10/16/2021 10:15:24
37,5.07,10/16/2021 10:15:25
37,4.85,10/16/2021 10:15:26
34,5.06,10/16/2021 10:15:27
36,4.97,10/16/2021 10:15:28
40,4.66,10/16/2021 10:15:29
40,4.65,10/16/2021 10:15:30
33,4.94,10/16/2021 10:15:31
32,4.89,10/16/2021 10:15:32
34,4.37,10/16/2021 10:15:33
36,4.58,10/16/2021 10:15:34
26,4.54,10/16/2021 10:15:35
31,4.37,10/16/2021 10:15:36
37,4.44,10/16/2021 10:15:37
33,3.89,10/16/2021 10:15:38
47,3.89,10/16/2021 10:15:39
45,3.65,10/16/2021 10:15:40
45,3.61,10/16/2021 10:15:41
47,3.45,10/16/2021 10:15:42
39,3.46,10/16/2021 10:15:43
41,3.28,10/16/2021 10:15:44
52,3.28,10/16/2021 10:15:45
44,3.93,10/16/2021 10:15:46
42,3.78,10/16/2021 10:15:47
37,3.62,10/16/2021 10:15:48
31,4.15,10/16/2021 10:15:49
29,3.98,10/16/2021 10:15:50
22,4.05,10/16/2021 10:15:51
27,3.74,10/16/2021 10:15:52
22,3.69,10/16/2021 10:15:53
21,3.58,10/16/2021 10:15:54
26,3.16,10/16/2021 10:15:55
31,3.33,10/16/2021 10:15:56
29,3.31,10/16/2021 10:15:57
26,3.28,10/16/2021 10:15:58
27,2.72,10/16/2021 10:15:59
32,3.09,10/16/2021 10:16:00
30,2.88,10/16/2021 10:16:01
27,2.51,10/16/2021 10:16:02
19,2.61,10/16/2021 10:16:03
25,2.59,10/16/2021 10:16:04
17,2.25,10/16/2021 10:16:05
16,2.32,10/16/2021 10:16:06
7,2.35,10/16/2021 10:16:07
7,2.55,10/16/2021 10:16:08
3,2.34,10/16/2021 10:16:09
355,2.8,10/16/2021 10:16:10
353,2.78,10/16/2021 10:16:11
358,1.86,10/16/2021 10:16:12
16,1.87,10/16/2021 10:16:13
10,1.93,10/16/2021 10:16:14
25,2.07,10/16/2021 10:16:15
5,2.25,10/16/2021 10:16:16
14,2.47,10/16/2021 10:16:17
1,2.17,10/16/2021 10:16:18
13,2.41,10/16/2021 10:16:19
30,2.37,10/16/2021 10:16:20
50,2.15,10/16/2021 10:16:21
40,2.18,10/16/2021 10:16:22
39,2.18,10/16/2021 10:16:23
31,2.72,10/16/2021 10:16:24
14,3.01,10/16/2021 10:16:25
16,2.69,10/16/2021 10:16:26
14,4.15,10/16/2021 10:16:27
10,4.2,10/16/2021 10:16:28
17,4.39,10/16/2021 10:16:29
25,3.75,10/16/2021 10:16:30
29,4.25,10/16/2021 10:16:31
11,3.9,10/16/2021 10:16:32
9,3.79,10/16/2021 10:16:33
16,3.59,10/16/2021 10:16:34
15,3.51,10/16/2021 10:16:35
12,3.59,10/16/2021 10:16:36
16,3.6,10/16/2021 10:16:37
16,4.02,10/16/2021 10:16:38
13,3.82,10/16/2021 10:16:39
16,4.19,10/16/2021 10:16:40
19,4.59,10/16/2021 10:16:41
20,5.14,10/16/2021 10:16:42
27,5.06,10/16/2021 10:16:43
19,5.49,10/16/2021 10:16:44
25,5.11,10/16/2021 10:16:45
27,5.11,10/16/2021 10:16:46
24,4.58,10/16/2021 10:16:47
22,4.64,10/16/2021 10:16:48
33,4.1,10/16/2021 10:16:49
26,4.95,10/16/2021 10:16:50
32,4.16,10/16/2021 10:16:51
25,3.86,10/16/2021 10:16:52
22,3.95,10/16/2021 10:16:53
19,3.86,10/16/2021 10:16:54
27,3.87,10/16/2021 10:16:55
27,3.89,10/16/2021 10:16:56
28,4.24,10/16/2021 10:16:57
38,4.39,10/16/2021 10:16:58
36,3.87,10/16/2021 10:16:59
38,3.67,10/16/2021 10:17:00
40,3.79,10/16/2021 10:17:01
37,3.58,10/16/2021 10:17:02
29,4.38,10/16/2021 10:17:03
27,4.43,10/16/2021 10:17:04
22,4.84,10/16/2021 10:17:05
23,5.1,10/16/2021 10:17:06
23,4.92,10/16/2021 10:17:07
20,4.59,10/16/2021 10:17:08
16,4.26,10/16/2021 10:17:09
19,3.92,10/16/2021 10:17:10
24,3.84,10/16/2021 10:17:11
28,3.51,10/16/2021 10:17:12
28,4.06,10/16/2021 10:17:13
30,3.82,10/16/2021 10:17:14
29,4.73,10/16/2021 10:17:15
30,4.74,10/16/2021 10:17:16
30,4.5,10/16/2021 10:17:17
25,4.9,10/16/2021 10:17:18
23,4.73,10/16/2021 10:17:19
34,3.73,10/16/2021 10:17:20
24,3.72,10/16/2021 10:17:21
25,2.78,10/16/2021 10:17:22
31,2.9,10/16/2021 10:17:23
35,4.11,10/16/2021 10:17:24
37,4.31,10/16/2021 10:17:25
28,4.23,10/16/2021 10:17:26
31,4.26,10/16/2021 10:17:27
35,4.28,10/16/2021 10:17:28
41,4.29,10/16/2021 10:17:29
43,4.76,10/16/2021 10:17:30
48,5.13,10/16/2021 10:17:31
49,5.11,10/16/2021 10:17:32
40,4.96,10/16/2021 10:17:33
43,5.36,10/16/2021 10:17:34
44,5.05,10/16/2021 10:17:35
46,5.35,10/16/2021 10:17:36
40,5.81,10/16/2021 10:17:37
40,5.42,10/16/2021 10:17:38
42,5.28,10/16/2021 10:17:39
45,5.28,10/16/2021 10:17:40
46,5.41,10/16/2021 10:17:41
44,5.13,10/16/2021 10:17:42
43,4.95,10/16/2021 10:17:43
41,4.8,10/16/2021 10:17:44
40,4.93,10/16/2021 10:17:45
36,4.22,10/16/2021 10:17:46
31,3.8,10/16/2021 10:17:47
27,3.96,10/16/2021 10:17:48
19,4,10/16/2021 10:17:49
26,3.84,10/16/2021 10:17:50
32,3.48,10/16/2021 10:17:51
27,2.93,10/16/2021 10:17:52
22,3.29,10/16/2021 10:17:53
22,4.41,10/16/2021 10:17:54
22,4.51,10/16/2021 10:17:55
24,4.37,10/16/2021 10:17:56
30,4.92,10/16/2021 10:17:57
31,4.82,10/16/2021 10:17:58
26,5,10/16/2021 10:17:59
22,4.68,10/16/2021 10:18:00
22,4.52,10/16/2021 10:18:01
21,4.44,10/16/2021 10:18:02
26,3.83,10/16/2021 10:18:03
25,4.04,10/16/2021 10:18:04
21,4.51,10/16/2021 10:18:05
22,4.34,10/16/2021 10:18:06
24,4.53,10/16/2021 10:18:07
23,4.58,10/16/2021 10:18:08
22,4.52,10/16/2021 10:18:09
28,4.08,10/16/2021 10:18:10
23,4.11,10/16/2021 10:18:11
20,4.34,10/16/2021 10:18:12
24,4.04,10/16/2021 10:18:13
31,3.85,10/16/2021 10:18:14
30,3.63,10/16/2021 10:18:15
22,3.72,10/16/2021 10:18:16
19,3.63,10/16/2021 10:18:17
23,3.76,10/16/2021 10:18:18
30,3.86,10/16/2021 10:18:19
24,3.9,10/16/2021 10:18:20
29,3.45,10/16/2021 10:18:21
25,3.49,10/16/2021 10:18:22
28,3.85,10/16/2021 10:18:23
44,4.16,10/16/2021 10:18:24
38,3.55,10/16/2021 10:18:25
31,3.32,10/16/2021 10:18:26
39,2.74,10/16/2021 10:18:27
32,2.65,10/16/2021 10:18:28
32,2.62,10/16/2021 10:18:29
35,2.57,10/16/2021 10:18:30
36,3.07,10/16/2021 10:18:31
22,3.06,10/16/2021 10:18:32
24,2.99,10/16/2021 10:18:33
22,3.01,10/16/2021 10:18:34
21,3.65,10/16/2021 10:18:35
19,3.63,10/16/2021 10:18:36
19,3.69,10/16/2021 10:18:37
21,3.17,10/16/2021 10:18:38
21,2.89,10/16/2021 10:18:39
26,3.07,10/16/2021 10:18:40
21,3.11,10/16/2021 10:18:41
17,3.3,10/16/2021 10:18:42
18,3.79,10/16/2021 10:18:43
10,3.97,10/16/2021 10:18:44
16,3.84,10/16/2021 10:18:45
19,3.76,10/16/2021 10:18:46
17,3.59,10/16/2021 10:18:47
10,3.52,10/16/2021 10:18:48
22,4.02,10/16/2021 10:18:49
22,4.25,10/16/2021 10:18:50
25,4.03,10/16/2021 10:18:51
28,4.2,10/16/2021 10:18:52
26,4.43,10/16/2021 10:18:53
30,3.66,10/16/2021 10:18:54
31,3.5,10/16/2021 10:18:55
26,3.34,10/16/2021 10:18:56
11,3.42,10/16/2021 10:18:57
22,3.44,10/16/2021 10:18:58
18,4.02,10/16/2021 10:18:59
14,3.9,10/16/2021 10:19:00
8,4.05,10/16/2021 10:19:01
7,4.26,10/16/2021 10:19:02
9,4.22,10/16/2021 10:19:03
14,4.8,10/16/2021 10:19:04
23,5.19,10/16/2021 10:19:05
28,5.83,10/16/2021 10:19:06
25,5.59,10/16/2021 10:19:07
27,5.6,10/16/2021 10:19:08
35,5.09,10/16/2021 10:19:09
35,5.27,10/16/2021 10:19:10
29,5.37,10/16/2021 10:19:11
23,5.85,10/16/2021 10:19:12
22,5.74,10/16/2021 10:19:13
27,5.8,10/16/2021 10:19:14
24,5.62,10/16/2021 10:19:15
22,5.92,10/16/2021 10:19:16
29,6.47,10/16/2021 10:19:17
28,5.74,10/16/2021 10:19:18
34,5.63,10/16/2021 10:19:19
43,6.14,10/16/2021 10:19:20
41,5.89,10/16/2021 10:19:21
40,5.86,10/16/2021 10:19:22
44,5.77,10/16/2021 10:19:23
46,5.64,10/16/2021 10:19:24
47,5.34,10/16/2021 10:19:25
48,5.69,10/16/2021 10:19:26
50,5.83,10/16/2021 10:19:27
57,5.94,10/16/2021 10:19:28
56,5.13,10/16/2021 10:19:29
50,5.23,10/16/2021 10:19:30
51,5.2,10/16/2021 10:19:31
52,5.65,10/16/2021 10:19:32
52,6.2,10/16/2021 10:19:33
48,5.7,10/16/2021 10:19:34
45,6.29,10/16/2021 10:19:35
48,6.48,10/16/2021 10:19:36
39,5.67,10/16/2021 10:19:37
33,5.14,10/16/2021 10:19:38
32,5.24,10/16/2021 10:19:39
36,5.5,10/16/2021 10:19:40
34,5.41,10/16/2021 10:19:41
36,5.49,10/16/2021 10:19:42
42,5.93,10/16/2021 10:19:43
41,5.96,10/16/2021 10:19:44
40,5.95,10/16/2021 10:19:45
41,6.02,10/16/2021 10:19:46
39,5.98,10/16/2021 10:19:47
38,5.7,10/16/2021 10:19:48
37,5.54,10/16/2021 10:19:49
38,5.71,10/16/2021 10:19:50
37,5.65,10/16/2021 10:19:51
39,5.63,10/16/2021 10:19:52
40,5.75,10/16/2021 10:19:53
40,5.78,10/16/2021 10:19:54
40,5.82,10/16/2021 10:19:55
40,5.93,10/16/2021 10:19:56
40,5.97,10/16/2021 10:19:57
40,5.92,10/16/2021 10:19:58
39,5.92,10/16/2021 10:19:59
38,5.71,10/16/2021 10:20:00
37,5.66,10/16/2021 10:20:01
37,5.5,10/16/2021 10:20:02
37,5.17,10/16/2021 10:20:03
39,5.21,10/16/2021 10:20:04
