Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1634836760,2021-10-21T17:19:20Z,CFAAF,"32.666405,-114.58107",325,121,87
1634836776,2021-10-21T17:19:36Z,CFAAF,"32.668499,-114.570808",600,125,55
1634836786,2021-10-21T17:19:46Z,CFAAF,"32.673523,-114.567131",750,127,16
1634836791,2021-10-21T17:19:51Z,CFAAF,"32.676552,-114.567169",850,128,355
1634836802,2021-10-21T17:20:02Z,CFAAF,"32.682232,-114.570641",1025,132,327
1634836812,2021-10-21T17:20:12Z,CFAAF,"32.687714,-114.5746",1225,131,329
1634836823,2021-10-21T17:20:23Z,CFAAF,"32.693344,-114.578232",1400,129,331
1634836838,2021-10-21T17:20:38Z,CFAAF,"32.701538,-114.583832",1600,131,329
1634836849,2021-10-21T17:20:49Z,CFAAF,"32.707031,-114.587624",1725,134,332
1634836859,2021-10-21T17:20:59Z,CFAAF,"32.712845,-114.590424",1850,135,340
1634836864,2021-10-21T17:21:04Z,CFAAF,"32.715935,-114.591492",1925,134,344
1634836869,2021-10-21T17:21:09Z,CFAAF,"32.719254,-114.592346",2000,134,349
1634836879,2021-10-21T17:21:19Z,CFAAF,"32.725479,-114.593796",2125,136,348
1634836888,2021-10-21T17:21:28Z,CFAAF,"32.73056,-114.595039",2200,138,348
1634836899,2021-10-21T17:21:39Z,CFAAF,"32.73761,-114.596741",2275,141,349
1634836906,2021-10-21T17:21:46Z,CFAAF,"32.742142,-114.597672",2325,143,350
1634836915,2021-10-21T17:21:55Z,CFAAF,"32.748615,-114.598839",2425,143,351
1634836924,2021-10-21T17:22:04Z,CFAAF,"32.754456,-114.599655",2500,144,354
1634836933,2021-10-21T17:22:13Z,CFAAF,"32.760315,-114.600311",2600,144,354
1634836942,2021-10-21T17:22:22Z,CFAAF,"32.766445,-114.601021",2675,145,354
1634836949,2021-10-21T17:22:29Z,CFAAF,"32.770679,-114.601471",2725,144,354
1634836955,2021-10-21T17:22:35Z,CFAAF,"32.774734,-114.602013",2775,142,354
1634836961,2021-10-21T17:22:41Z,CFAAF,"32.778809,-114.602562",2825,142,353
1634836969,2021-10-21T17:22:49Z,CFAAF,"32.784302,-114.603333",2875,142,352
1634836978,2021-10-21T17:22:58Z,CFAAF,"32.790207,-114.604263",2950,142,351
1634836990,2021-10-21T17:23:10Z,CFAAF,"32.7981,-114.605675",3000,142,351
1634836996,2021-10-21T17:23:16Z,CFAAF,"32.801971,-114.606354",3050,143,351
1634837002,2021-10-21T17:23:22Z,CFAAF,"32.805595,-114.606964",3075,143,351
1634837008,2021-10-21T17:23:28Z,CFAAF,"32.810062,-114.60775",3125,143,351
1634837014,2021-10-21T17:23:34Z,CFAAF,"32.814022,-114.608421",3150,143,351
1634837021,2021-10-21T17:23:41Z,CFAAF,"32.818222,-114.6091",3200,143,352
1634837027,2021-10-21T17:23:47Z,CFAAF,"32.822075,-114.609711",3250,143,352
1634837036,2021-10-21T17:23:56Z,CFAAF,"32.828171,-114.610611",3300,143,352
1634837045,2021-10-21T17:24:05Z,CFAAF,"32.834084,-114.611565",3350,143,351
1634837057,2021-10-21T17:24:17Z,CFAAF,"32.841999,-114.613022",3425,144,350
1634837063,2021-10-21T17:24:23Z,CFAAF,"32.846096,-114.613747",3450,144,351
1634837072,2021-10-21T17:24:32Z,CFAAF,"32.852051,-114.614815",3475,145,351
1634837078,2021-10-21T17:24:38Z,CFAAF,"32.856152,-114.615486",3525,146,352
1634837087,2021-10-21T17:24:47Z,CFAAF,"32.861984,-114.616409",3550,146,352
1634837096,2021-10-21T17:24:56Z,CFAAF,"32.868301,-114.617279",3625,146,353
1634837102,2021-10-21T17:25:02Z,CFAAF,"32.872349,-114.617836",3650,146,353
1634837111,2021-10-21T17:25:11Z,CFAAF,"32.878464,-114.618767",3700,147,352
1634837117,2021-10-21T17:25:17Z,CFAAF,"32.882401,-114.61937",3750,147,352
1634837126,2021-10-21T17:25:26Z,CFAAF,"32.888626,-114.620415",3775,147,351
1634837132,2021-10-21T17:25:32Z,CFAAF,"32.892647,-114.621147",3825,148,351
1634837141,2021-10-21T17:25:41Z,CFAAF,"32.898514,-114.622154",3850,148,351
1634837147,2021-10-21T17:25:47Z,CFAAF,"32.902817,-114.622887",3900,149,352
1634837153,2021-10-21T17:25:53Z,CFAAF,"32.907074,-114.62355",3925,149,352
1634837162,2021-10-21T17:26:02Z,CFAAF,"32.913254,-114.624428",3975,148,353
1634837171,2021-10-21T17:26:11Z,CFAAF,"32.919113,-114.625252",4050,147,353
1634837177,2021-10-21T17:26:17Z,CFAAF,"32.923599,-114.625854",4100,147,353
1634837183,2021-10-21T17:26:23Z,CFAAF,"32.927189,-114.626411",4125,147,352
1634837189,2021-10-21T17:26:29Z,CFAAF,"32.931747,-114.627174",4150,147,351
1634837195,2021-10-21T17:26:35Z,CFAAF,"32.935757,-114.627869",4200,147,351
1634837201,2021-10-21T17:26:41Z,CFAAF,"32.939804,-114.628601",4225,147,351
1634837207,2021-10-21T17:26:47Z,CFAAF,"32.94397,-114.62915",4250,148,355
1634837210,2021-10-21T17:26:50Z,CFAAF,"32.945755,-114.629204",4275,148,358
