11/03/21 17:42:33,1
11/03/21 17:46:39,1
11/03/21 17:50:41,1
11/03/21 17:54:45,1
11/03/21 17:58:34,1
11/03/21 18:02:41,1
11/03/21 18:06:43,1
11/03/21 18:10:52,1
11/03/21 18:14:46,0
11/03/21 18:18:53,0
11/03/21 18:22:54,0
11/03/21 18:26:47,0
11/03/21 18:30:26,0
11/03/21 18:34:41,0
11/03/21 18:38:08,1
11/03/21 18:42:23,1
11/03/21 18:46:28,1
11/03/21 18:50:35,1
11/03/21 18:54:45,1
11/03/21 18:58:55,1
11/03/21 19:02:51,1
11/03/21 19:07:01,0
11/03/21 19:10:54,0
11/03/21 19:15:07,0
11/03/21 19:19:15,0
11/03/21 19:23:23,1
11/03/21 19:27:26,1
11/03/21 19:31:44,1
11/03/21 19:35:51,1
11/03/21 19:39:59,1
11/03/21 19:43:55,1
11/03/21 19:48:00,1
11/03/21 19:51:57,1
11/03/21 19:56:03,1
11/03/21 19:59:59,1
11/03/21 20:04:13,1
11/03/21 20:07:48,1
11/03/21 20:11:51,1
11/03/21 20:15:55,1
11/03/21 20:19:50,1
11/03/21 20:23:47,1
11/03/21 20:27:54,1
11/03/21 20:31:52,0
11/03/21 20:35:53,0
11/03/21 20:39:50,0
11/03/21 20:43:51,0
11/03/21 20:47:44,0
11/03/21 16:51:48,0
11/03/21 20:55:41,0
11/03/21 20:59:48,0
11/03/21 21:03:40,0
11/03/21 21:07:38,0
11/03/21 21:11:32,0
11/03/21 21:15:32,0
11/03/21 21:19:36,0
11/03/21 21:23:44,0
11/03/21 21:27:29,0
11/04/21 17:00:48,0
11/04/21 17:04:49,0
11/04/21 17:09:02,0
11/04/21 17:13:13,0
11/04/21 17:17:36,0
11/04/21 17:21:52,0
11/04/21 17:26:33,0
11/04/21 17:30:53,0
11/04/21 17:35:14,1
11/04/21 17:39:29,1
11/04/21 17:43:00,1
11/04/21 17:48:05,1
11/04/21 17:52:18,1
11/04/21 17:56:29,0
11/04/21 18:00:43,0
11/04/21 18:05:00,0
11/04/21 18:09:08,0
11/04/21 18:13:20,0
11/04/21 18:17:38,1
11/04/21 18:21:45,1
11/04/21 18:25:45,1
11/04/21 18:29:42,1
11/04/21 18:33:55,1
11/04/21 18:38:02,1
11/04/21 18:42:06,0
11/04/21 18:46:14,0
11/04/21 18:50:22,0
11/04/21 18:54:36,0
11/04/21 18:58:46,0
11/04/21 19:02:48,0
11/04/21 19:06:54,0
11/04/21 19:10:56,0
11/04/21 19:14:58,0
11/04/21 19:19:05,0
11/04/21 19:23:14,0
11/04/21 19:27:14,0
11/04/21 19:31:17,1
11/04/21 19:35:26,1
11/04/21 19:39:27,1
11/04/21 19:43:36,1
11/04/21 19:47:44,1
11/04/21 19:51:53,1
11/04/21 19:55:59,1
11/04/21 20:00:22,0
11/04/21 20:04:07,0
11/04/21 20:08:14,0
11/04/21 20:12:15,1
11/04/21 20:16:21,1
11/04/21 20:20:10,1
11/04/21 20:24:15,1
11/04/21 20:28:16,0
11/04/21 20:32:15,0
11/04/21 20:36:15,1
11/04/21 20:40:14,1
11/04/21 20:44:22,1
11/04/21 20:48:43,1
11/04/21 20:52:36,1
