,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent
116,29,31.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,279.43448371991906,,,,3.0979872,,,,,2021-11-03 19:39:57+00:00,,HRRR,Bridger,1,,17204.4,4.0,308188.0,17204.4,False,,17210.446666666667,17190.41833333333,17191.492222222223,17218.800333333333,17487.74466666667,17551.44544444444,AZ,3.7511666666666663,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4803.615,True,20.033333333333335,True,TP,1.0,310.50156341438594,291.4418561143643,329.7865508259936,309.45571030413396,291.4055698164738,330.17855554745097,309.8384897942274,291.0338316216999,326.8931852388079,310.1900299200756,291.0774430947402,329.1906118440269,314.5822820691366,297.37746449308906,335.1826020516079,316.4613446991311,297.58730635956726,336.3547321998818,-30.0212265842149,-9.70129992259957
117,143,147.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,193.11020000684877,,,,2.1413216,,,,,2021-11-03 19:39:57+00:00,,NAM12,Bridger,1,,17204.4,4.0,308188.0,17204.4,False,,17210.446666666667,17190.41833333333,17191.492222222223,17218.800333333333,17487.74466666667,17551.44544444444,AZ,3.7511666666666663,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4803.615,True,20.033333333333335,True,TP,1.0,310.5944490850819,291.1166012685506,330.13050640680484,309.49560747399875,291.2124303831011,330.2391848506488,309.8442079355338,290.56770006660395,329.3822422285296,310.34400794199917,291.4101501981503,330.9410616731345,314.39661999293884,296.1056500393911,334.3851459892608,316.19837491618176,296.8668132760722,336.387731562689,-116.38540746714997,-37.604865677109075
118,257,263.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,357.2755975080237,,,,3.9607743999999996,,,,,2021-11-03 19:39:57+00:00,,Sonic,Bridger,2,,17204.4,4.0,308188.0,17204.4,False,,17210.446666666667,17190.41833333333,17191.492222222223,17218.800333333333,17487.74466666667,17551.44544444444,AZ,3.7511666666666663,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4803.615,True,20.033333333333335,True,TP,1.0,310.6608623687958,291.6827402587709,329.336922914494,309.6201096716744,291.5282760496006,329.0476041087129,310.1732115364957,289.7635216312012,329.8798239579825,310.0588235057226,290.04542183390873,328.8892271144688,314.7501009459543,295.5603339781169,336.53764419557814,316.6308494977799,298.7416312104112,336.43132049025667,47.655487836349266,15.391599688690707
119,371,379.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,303.97710673223656,,,,3.3706816,,,,,2021-11-03 19:39:57+00:00,,Sonic,Bridger,3,,17204.4,4.0,308188.0,17204.4,False,,17210.446666666667,17190.41833333333,17191.492222222223,17218.800333333333,17487.74466666667,17551.44544444444,AZ,3.7511666666666663,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4803.615,True,20.033333333333335,True,TP,1.0,310.4476054425691,291.159876726971,329.4066559660558,310.256936118644,293.5117884557462,328.5552550295445,309.61301794737096,291.70937738440506,327.85092499209037,310.12703659787974,292.39970754656014,328.9018448457226,315.0571510105521,295.97927829492727,336.4345617218962,316.0866820591532,295.6861877793798,335.23320678331913,-6.279829386407414,-2.0240738095879256
120,30,32.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,339.81802732836144,,,,3.1248096,,,,,2021-11-03 19:43:53+00:00,,HRRR,Bridger,1,,17836.2,4.0,308188.0,17836.2,False,,17780.943333333336,17789.87,17796.775555555556,17451.733666666667,17392.370166666668,17512.566,AZ,3.78,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5677.224999999999,True,23.966666666666665,True,TP,1.0,320.81728441736294,301.5281740166997,340.3307759518693,320.5256738459826,303.28719403554845,340.14396056195335,320.24995332758465,302.57949683774024,339.08864903158354,314.5816669959403,295.6332144132732,333.55249939665515,312.4139075220984,293.14070893853307,331.8958187719368,315.3369399563029,296.6313956365225,333.4541472325393,19.292353482378815,6.01897291124613
121,144,148.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,234.26018685890986,,,,2.1547328,,,,,2021-11-03 19:43:53+00:00,,NAM12,Bridger,1,,17836.2,4.0,308188.0,17836.2,False,,17780.943333333336,17789.87,17796.775555555556,17451.733666666667,17392.370166666668,17512.566,AZ,3.78,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5677.224999999999,True,23.966666666666665,True,TP,1.0,320.6362437322007,301.0279256585141,340.37776793889344,320.45772496625887,300.0877303090852,339.7671133762526,320.3549300889673,301.23121591755717,340.9228094002267,314.5628748421348,296.31104671421315,334.2299369817096,313.82519262136157,295.11480295857893,334.18023379916957,314.53716204566115,295.7373236998154,336.00585304893093,-86.197538107349,-26.89825564867403
122,258,264.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,391.81286838293994,,,,3.6031424000000003,,,,,2021-11-03 19:43:53+00:00,,Sonic,Bridger,2,,17836.2,4.0,308188.0,17836.2,False,,17780.943333333336,17789.87,17796.775555555556,17451.733666666667,17392.370166666668,17512.566,AZ,3.78,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5677.224999999999,True,23.966666666666665,True,TP,1.0,320.7758855965882,301.0530843508115,340.80606408679836,320.556065412617,302.017804922802,340.703296782407,319.1353297295131,300.43906087014204,339.6087375566511,314.1085253435686,293.7447499942447,336.1107311689915,313.3176345063682,295.98442389639735,332.21589294007697,315.71375302997825,296.70896248721783,336.6676152710903,71.25680297032295,22.229123282568935
123,372,380.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,348.2256233564455,,,,3.2008064,,,,,2021-11-03 19:43:53+00:00,,Sonic,Bridger,3,,17836.2,4.0,308188.0,17836.2,False,,17780.943333333336,17789.87,17796.775555555556,17451.733666666667,17392.370166666668,17512.566,AZ,3.78,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5677.224999999999,True,23.966666666666665,True,TP,1.0,320.73911945896253,301.35004789029773,340.3228978322954,319.9886868476447,302.98915209172134,339.03155687282634,320.2505561496028,301.3790004754496,340.55433885130947,314.4032799083572,295.84090534290533,335.8597003807198,313.0274899099933,293.7343900057864,333.1164367260528,315.69428908403114,296.56656326239306,335.84254984444897,28.236936508800795,8.824354631713954
124,31,33.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,303.9015328353549,,,,3.0532832,,,,,2021-11-03 19:47:56+00:00,,HRRR,Bridger,1,,17850.2,4.0,308188.0,17850.2,False,,17827.633333333335,17805.260000000002,17801.74666666667,17806.789333333334,17571.1345,17530.422555555553,AZ,3.8405000000000005,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6616.16,True,28.016666666666666,True,TP,1.0,321.6660884512166,301.5718309723179,341.3500032475104,320.33541647880014,302.5139239571903,339.50620716203235,321.03899169230635,303.6157070625482,341.14032637440425,320.38654811841064,301.21821515897346,341.03633827104426,316.9195431527437,297.1455291004963,334.35252070593106,315.9358712454751,295.56868191501775,335.00906289695575,-16.433883643445256,-5.130211271700846
125,145,149.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,208.94293140355552,,,,2.101088,,,,,2021-11-03 19:47:56+00:00,,NAM12,Bridger,1,,17850.2,4.0,308188.0,17850.2,False,,17827.633333333335,17805.260000000002,17801.74666666667,17806.789333333334,17571.1345,17530.422555555553,AZ,3.8405000000000005,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6616.16,True,28.016666666666666,True,TP,1.0,321.59287093792466,302.0698320105016,341.2433561684827,321.0228839658207,300.9077119262248,341.04928413844596,321.22233889626847,302.6103741378497,340.1429700403099,319.9762447342889,301.17190084652907,339.90690678473095,315.9026617865119,297.2229883553413,335.2140213969863,315.46947724878765,296.31474938029373,336.3060325846843,-112.07995256226519,-34.91338411070979
126,259,265.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,404.736004749703,,,,4.068064,,,,,2021-11-03 19:47:56+00:00,,Sonic,Bridger,2,,17850.2,4.0,308188.0,17850.2,False,,17827.633333333335,17805.260000000002,17801.74666666667,17806.789333333334,17571.1345,17530.422555555553,AZ,3.8405000000000005,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6616.16,True,28.016666666666666,True,TP,1.0,321.67430018286706,302.11195182210514,341.2902014006472,320.6297000383758,301.2185039213809,340.34803614622274,320.6738749824234,301.6751315244747,341.1835401922564,320.0032319605144,302.3289702889675,341.7941081666373,316.0285437716256,296.1034289337392,336.42116013308214,316.10243117349364,298.10193361624886,335.11994392474605,84.1063047113272,26.23160134612003
127,373,381.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,338.4954841329324,,,,3.4019744000000003,,,,,2021-11-03 19:47:56+00:00,,Sonic,Bridger,3,,17850.2,4.0,308188.0,17850.2,False,,17827.633333333335,17805.260000000002,17801.74666666667,17806.789333333334,17571.1345,17530.422555555553,AZ,3.8405000000000005,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6616.16,True,28.016666666666666,True,TP,1.0,321.50577368218825,302.00357153631546,341.7591328785423,321.19703976770126,301.5150443407893,343.7079083218355,320.53684255494244,298.91965751469246,341.6117357176754,320.3031420633945,301.2320587327773,338.5682214839623,316.4055384230373,297.7515087808785,336.5824709580603,315.46449932216746,294.9623163487182,334.50110282581045,17.29844436523115,5.3856176189362985
128,32,34.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,399.5591928133096,,,,3.1248096,,,,,2021-11-03 19:51:54+00:00,,HRRR,Bridger,1,,17862.2,4.0,308188.0,17862.2,False,,17841.886666666665,17823.58,17829.70888888889,17809.855,17801.58033333333,17609.334,AZ,3.710933333333333,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7466.17,True,31.983333333333338,True,TP,1.0,322.0252854817168,302.457021230304,341.5276332440341,321.59420520916257,303.7806157472511,340.2430972096893,320.6538261548922,302.39247759897154,341.02935847123877,320.5296256841005,302.23372943617625,339.38630421925563,320.7778790475149,302.3288038105035,340.81586321988965,317.6418668368793,299.37873255031775,335.66263974356593,77.96498760414704,24.243281234946124
129,146,150.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,273.97426967021954,,,,2.1457919999999997,,,,,2021-11-03 19:51:54+00:00,,NAM12,Bridger,1,,17862.2,4.0,308188.0,17862.2,False,,17841.886666666665,17823.58,17829.70888888889,17809.855,17801.58033333333,17609.334,AZ,3.710933333333333,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7466.17,True,31.983333333333338,True,TP,1.0,322.0368051730851,302.2926558494335,342.1222454070388,320.67735629496633,302.2989839963885,340.5607403713968,320.8507528395581,301.49814859286846,340.19392331046015,320.7568226747933,301.0039501048064,342.00405093400167,320.83248478873634,299.6829131254157,340.98328629831735,316.95247930795244,297.4904923948542,336.20573402381433,-46.70308662474679,-14.563886631829478
130,260,266.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,409.44047983058596,,,,3.2052768,,,,,2021-11-03 19:51:54+00:00,,Sonic,Bridger,2,,17862.2,4.0,308188.0,17862.2,False,,17841.886666666665,17823.58,17829.70888888889,17809.855,17801.58033333333,17609.334,AZ,3.710933333333333,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7466.17,True,31.983333333333338,True,TP,1.0,321.82697632458775,302.2783384537275,341.89777485852363,320.5726629756459,301.1012068351651,340.0353584642528,320.9049247376105,301.88819675512576,340.8289484049235,320.53188494865435,301.9858358554,341.7971556904892,320.2089384332519,300.06524501441095,341.23617945825845,317.39739926951904,298.41830465126594,337.4478696988008,88.86781685494003,27.721583004004106
131,374,382.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,383.57531362283964,,,,2.9996384,,,,,2021-11-03 19:51:54+00:00,,Sonic,Bridger,3,,17862.2,4.0,308188.0,17862.2,False,,17841.886666666665,17823.58,17829.70888888889,17809.855,17801.58033333333,17609.334,AZ,3.710933333333333,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7466.17,True,31.983333333333338,True,TP,1.0,322.0844044527938,302.59269539887634,341.92976354650443,321.1320313301912,303.0004946465043,341.893777434317,320.59639695762553,301.65240749923214,340.2797850650738,320.7048391682409,301.6540006192098,340.60555324570356,320.5229922892307,301.5184703671465,341.664044638093,317.06755192470143,298.8859794658742,337.7890029910026,62.44328229264846,19.444738051821325
132,33,35.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,750.108713498866,,,,3.0577536,,,,,2021-11-03 19:55:57+00:00,,HRRR,Bridger,1,,44233.0,4.0,308188.0,44233.0,False,,43995.02333333334,43991.755,44036.322222222225,36497.87366666667,27151.572,24003.509555555553,AZ,3.4963,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,653.6199999999999,True,3.1333333333333333,True,TP,1.0,793.745002379475,750.3134604482077,838.6588326408995,791.8259129014124,751.4907922928718,834.7133194170723,792.9146336265092,748.5459127446404,841.3447833203743,658.0903665543107,621.0924372980384,693.9176569319116,488.10089219081544,462.59871866796124,516.458795052762,432.9483562595448,408.149284407469,457.242994357335,-41.717199402546385,-5.268481205633448
133,147,151.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,512.9578250842329,,,,2.0921472,,,,,2021-11-03 19:55:57+00:00,,NAM12,Bridger,1,,44233.0,4.0,308188.0,44233.0,False,,43995.02333333334,43991.755,44036.322222222225,36497.87366666667,27151.572,24003.509555555553,AZ,3.4963,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,653.6199999999999,True,3.1333333333333333,True,TP,1.0,793.7617923546762,751.1791492588181,837.7459288873775,794.8710031770712,750.2454662687169,839.6948835598502,793.1170100868402,748.2879590928277,838.6244839220969,658.2494996783382,619.7305237908741,695.6248114930994,489.05174156532775,463.07559768784796,519.2830917602288,432.7993424105968,409.2209858500253,458.91214159269924,-281.9131780928383,-35.46653192355002
134,261,267.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,950.8707705649824,,,,3.8758368,,,,,2021-11-03 19:55:57+00:00,,Sonic,Bridger,2,,44233.0,4.0,308188.0,44233.0,False,,43995.02333333334,43991.755,44036.322222222225,36497.87366666667,27151.572,24003.509555555553,AZ,3.4963,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,653.6199999999999,True,3.1333333333333333,True,TP,1.0,794.2684249865648,751.391726684335,838.8780084923776,792.5990129195591,746.6238113057341,832.045202070458,791.586859303883,749.9748104844017,839.4138980866823,657.0810322180254,620.9499621514309,693.9813211524228,489.5253672406662,461.2411290055181,521.8523830121156,432.3148734625964,407.12033739368457,457.54743150968596,158.27175764542335,19.96870486406805
135,375,383.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,810.9645939628186,,,,3.308096,,,,,2021-11-03 19:55:57+00:00,,Sonic,Bridger,3,,44233.0,4.0,308188.0,44233.0,False,,43995.02333333334,43991.755,44036.322222222225,36497.87366666667,27151.572,24003.509555555553,AZ,3.4963,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,653.6199999999999,True,3.1333333333333333,True,TP,1.0,794.250899382113,751.0595024866346,839.7037997772136,793.4038359818484,750.890023326191,840.9047985328374,793.8272812502832,751.4704777034111,834.5510390809785,656.0703367764736,622.9825764610139,692.8342898809373,488.5110101715674,462.7427742339121,516.5574363199122,431.6524964574972,405.8850508736853,459.4801690901202,17.560757980970266,2.213344224538388
136,34,36.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,653.7331015005356,,,,3.0532832,,,,,2021-11-03 19:59:57+00:00,,HRRR,Bridger,1,,42914.2,4.0,308188.0,42914.2,False,,42818.04666666667,42865.60333333334,42974.77333333333,43615.94,37441.97216666667,30894.51422222222,AZ,4.115,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1649.6949999999997,True,7.133333333333334,True,TP,1.0,772.5708159237718,731.1693815984182,815.3687791073345,772.7566369355553,732.3723007561506,815.9425408075839,774.2149855706427,738.7742149214158,816.4639426969453,783.8982567122677,743.7150563260499,833.0010078172475,675.1789305512705,634.5925156224083,712.428528362583,557.1072430996055,525.4340730998791,590.6005707149271,-119.02353543501977,-15.402460457281823
137,148,152.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,445.9615654986457,,,,2.0832064,,,,,2021-11-03 19:59:57+00:00,,NAM12,Bridger,1,,42914.2,4.0,308188.0,42914.2,False,,42818.04666666667,42865.60333333334,42974.77333333333,43615.94,37441.97216666667,30894.51422222222,AZ,4.115,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1649.6949999999997,True,7.133333333333334,True,TP,1.0,772.3425475710791,730.4231868085441,815.3035505478188,771.4835739977043,731.8503089581473,810.6758047255848,774.5285141816745,734.4677696944353,819.3936590139108,784.6115189818565,742.9141468139326,827.5431027225695,672.5719993196286,634.895035603494,709.6102822105928,557.3168904059601,527.2565369018849,591.2771427487306,-325.5220084990586,-42.19428896097628
138,262,268.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,922.6628135539046,,,,4.3094656,,,,,2021-11-03 19:59:57+00:00,,Sonic,Bridger,2,,42914.2,4.0,308188.0,42914.2,False,,42818.04666666667,42865.60333333334,42974.77333333333,43615.94,37441.97216666667,30894.51422222222,AZ,4.115,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1649.6949999999997,True,7.133333333333334,True,TP,1.0,772.5703483309176,730.6355651341656,815.5688765425737,770.3385936821347,733.3931954189944,812.5706768599779,773.7144169636836,734.3361900184252,818.3968415594359,785.115583588758,743.8285521777407,832.254235150509,672.5557013966383,636.6920083827641,714.1147967188799,557.0123651168851,523.3974718697709,589.7775522918021,152.32421987176986,19.77367110009076
139,376,384.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,753.5662192812017,,,,3.5182048,,,,,2021-11-03 19:59:57+00:00,,Sonic,Bridger,3,,42914.2,4.0,308188.0,42914.2,False,,42818.04666666667,42865.60333333334,42974.77333333333,43615.94,37441.97216666667,30894.51422222222,AZ,4.115,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1649.6949999999997,True,7.133333333333334,True,TP,1.0,772.6160919200793,729.8829486449225,815.5224534246123,773.1170436401407,731.6119881719178,816.6004053315122,774.7509355703855,733.5009303423152,811.5009398277676,784.5340134901367,742.731063982734,828.6770416481312,674.3400061587624,639.848100620846,712.9343283360121,556.1083499822189,528.4837309371933,587.5262166914836,-19.55082435893894,-2.5288311155172485
140,35,37.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1150.4236452809923,,,,2.90576,,,,,2021-11-03 20:03:48+00:00,,HRRR,Bridger,1,,42544.6,4.0,308188.0,42544.6,False,,42527.97666666667,42569.659999999996,42552.12,42707.345,43305.454000000005,37272.48333333333,AZ,3.9596999999999993,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2562.0849999999996,True,10.983333333333333,True,TP,1.0,767.3375378456647,725.2475586500815,811.0349120317186,766.918468069075,724.4813671706116,809.8988588705203,764.9086968986909,723.579370002467,806.9784161795247,767.9503856504308,729.0835172307175,813.5996096059408,780.1127328262812,739.2866368895792,823.7588302478988,670.8990024950921,632.2111015803608,710.7263286549982,383.5051772119174,50.0059906208147
141,149,153.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,786.0818884145338,,,,1.9848576000000002,,,,,2021-11-03 20:03:48+00:00,,NAM12,Bridger,1,,42544.6,4.0,308188.0,42544.6,False,,42527.97666666667,42569.659999999996,42552.12,42707.345,43305.454000000005,37272.48333333333,AZ,3.9596999999999993,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2562.0849999999996,True,10.983333333333333,True,TP,1.0,767.2516503667326,724.8970567384481,810.2755658523869,767.5406463953532,727.704707665024,813.0659592554343,768.0136785713086,728.0978757790015,808.9219317670763,768.782419100221,729.0861891099867,814.3219015374268,779.9853975180689,737.3223838832864,827.1920186511699,670.3213252771935,634.8447231250123,710.202857570469,18.541242019180572,2.4156690731959163
142,263,269.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1279.050417773569,,,,3.2320992,,,,,2021-11-03 20:03:48+00:00,,Sonic,Bridger,2,,42544.6,4.0,308188.0,42544.6,False,,42527.97666666667,42569.659999999996,42552.12,42707.345,43305.454000000005,37272.48333333333,AZ,3.9596999999999993,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2562.0849999999996,True,10.983333333333333,True,TP,1.0,767.2803667900298,725.8187939090967,810.8538529384133,768.2332063156732,726.205901184989,814.4189159984483,766.406594197863,726.0611339237811,806.9502659895732,770.3551595508949,731.6533839413538,807.5679156240958,777.8477040587543,737.4150130657544,821.7635756586634,670.8063447287009,635.1624248127525,712.2657364399898,510.81721145789584,66.49246703454745
143,377,385.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1154.0322988570913,,,,2.9147008,,,,,2021-11-03 20:03:48+00:00,,Sonic,Bridger,3,,42544.6,4.0,308188.0,42544.6,False,,42527.97666666667,42569.659999999996,42552.12,42707.345,43305.454000000005,37272.48333333333,AZ,3.9596999999999993,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2562.0849999999996,True,10.983333333333333,True,TP,1.0,766.9207220166361,725.9120099870738,809.6347640203428,766.1398363919544,725.1884601505463,810.7456706078101,766.6587910589598,725.0813217836693,811.2631034625057,770.4562280594356,728.130847986423,816.1591868501703,779.5166354548134,738.6485962561883,826.1038659373424,671.1534819224444,636.6199824302345,708.1913739283194,387.8924624651369,50.62946005938953
144,36,38.0,,,33931,,2021-11-03 20:07:45+00:00,,,,Methane,,983.4431201209758,,,,3.0219904,,,,,2021-11-03 20:07:45+00:00,,HRRR,Bridger,1,,42276.1,4.0,308188.0,42276.1,False,,42360.40666666667,42315.64,42291.235555555555,42407.914333333334,42662.8535,43155.251,AZ,3.1390000000000002,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,3291.97,True,14.933333333333334,True,TP,1.0,764.5776830967358,723.0138603575093,806.7488833688244,763.0765242465259,725.5501884619713,803.2776238816871,761.8154571212538,721.1761778447029,807.9175681783292,763.0927559085264,725.4818209391685,806.1439704842708,768.0109074618128,727.0287248381485,809.6597219884703,779.1163417466355,735.8108128049184,824.7550113399618,220.3665958744499,28.87870205311891
145,150,154.0,,,33931,,2021-11-03 20:07:45+00:00,,,,Methane,,673.11780605068,,,,2.0697951999999997,,,,,2021-11-03 20:07:45+00:00,,NAM12,Bridger,1,,42276.1,4.0,308188.0,42276.1,False,,42360.40666666667,42315.64,42291.235555555555,42407.914333333334,42662.8535,43155.251,AZ,3.1390000000000002,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,3291.97,True,14.933333333333334,True,TP,1.0,764.5164627813482,722.1429069149649,807.8813243355178,761.3130625029734,722.6558835635027,804.3666615899842,762.1597258482899,721.0804821541251,805.5268808948189,761.973633901359,721.4662537721691,799.8012750755192,767.4337324566571,729.0872702503169,810.5419274067723,776.5928519154717,734.0963151167323,819.3320551323477,-88.19525645229339,-11.584624091741357
146,264,270.0,,,33931,,2021-11-03 20:07:45+00:00,,,,Methane,,979.07872757606,,,,3.0085792000000002,,,,,2021-11-03 20:07:45+00:00,,Sonic,Bridger,2,,42276.1,4.0,308188.0,42276.1,False,,42360.40666666667,42315.64,42291.235555555555,42407.914333333334,42662.8535,43155.251,AZ,3.1390000000000002,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,3291.97,True,14.933333333333334,True,TP,1.0,764.6091422649005,722.937959047784,807.5248748159605,761.6437095065364,721.0109643497863,805.6941625977281,762.626750367251,721.6319439685885,805.0867148081405,763.9799473163788,724.3261119887192,800.6362107034669,767.9628819349408,725.3611335718815,810.0611207183435,777.0896806585785,734.4971070874434,815.2879943949648,217.4350180695236,28.548127602917933
147,378,386.0,,,33931,,2021-11-03 20:07:45+00:00,,,,Methane,,929.5400381701352,,,,2.8565856,,,,,2021-11-03 20:07:45+00:00,,Sonic,Bridger,3,,42276.1,4.0,308188.0,42276.1,False,,42360.40666666667,42315.64,42291.235555555555,42407.914333333334,42662.8535,43155.251,AZ,3.1390000000000002,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,3291.97,True,14.933333333333334,True,TP,1.0,764.159521981784,722.3957047460585,806.0415516743171,763.0726204128475,721.590485168717,808.3478518745121,760.6092604620185,720.773719003554,806.8527114883481,762.745148485961,723.6301658142977,808.07474876726,767.4391318078669,729.4646078147451,805.9106617087647,778.5608658684786,735.0148859251963,823.1506092330453,166.46741775728765,21.81540960901248
148,37,39.0,,,33931,,2021-11-03 20:11:40+00:00,,,,Methane,,745.2908775726605,,,,2.861056,,,,,2021-11-03 20:11:40+00:00,,HRRR,Bridger,1,,33376.1,4.0,308188.0,33376.1,False,,33289.10666666667,33326.24166666667,33337.59666666667,37098.990333333335,39784.53516666666,40930.35066666666,AZ,3.3289,2021-11-03 20:08:50+00:00,2021-11-03 20:29:20+00:00,2008.0,574.93,True,2.8333333333333335,True,TP,1.0,600.7276065602332,566.4573593618038,634.7352259571364,599.7503713323619,567.3994748729868,635.7599264121129,601.4196680722899,570.1232439150155,636.5455516502209,667.5783800484056,632.4082202399209,707.4228156365759,716.7371672818525,673.3583260885101,756.3483303125371,736.0196052533819,695.426825065995,775.7309301525665,145.54050624029867,24.266847207943606
