,Stanford_timestamp,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UnblindingStage,PipeSize_inch,MeterCode,PlumeEstablished,PlumeSteady,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,Operator_Timestamp
0,2021-11-03 17:42:33+00:00,202.0806093780203,188.18603972971007,216.2415681562995,190.71072878085621,,,1,4.0,308188.0,True,True,203.05585255943527,189.1912404891374,216.96977215991146,202.37399221900782,188.21075319643532,216.65504331878947,2021-11-03 17:42:31+00:00
1,2021-11-03 17:42:33+00:00,202.0060688798649,187.88362448942027,216.11640283463078,165.82802323257133,,,1,4.0,308188.0,True,True,203.2071864550527,189.22796659091,217.1307286049004,202.34886083405948,188.13874847371306,216.60896235355025,2021-11-03 17:42:31+00:00
2,2021-11-03 17:42:33+00:00,202.15229520196817,188.0284371197793,215.95580119206312,242.36548729946742,,,2,4.0,308188.0,True,True,202.9821785851747,189.05632726914385,217.00874364669795,202.4999763880445,188.0563977992252,216.58236421917587,2021-11-03 17:42:31+00:00
3,2021-11-03 17:42:33+00:00,201.9792047018101,187.97587302841117,215.91554438618755,212.40043718589118,,,3,4.0,308188.0,True,True,203.1090602036826,189.2100817541007,217.4985097014241,202.3950537262374,188.20643305050478,216.38624027793801,2021-11-03 17:42:31+00:00
4,2021-11-03 17:46:39+00:00,202.6558924920367,188.37591269028835,216.85316579333826,202.33021542641066,,,1,4.0,308188.0,True,True,202.85531696300816,188.77447460021526,217.10639834645474,202.6975166377439,188.73142486269083,216.7223556867052,2021-11-03 17:46:24+00:00
5,2021-11-03 17:46:39+00:00,202.7562423947766,188.950204955558,216.78640972133076,177.14521429059917,,,1,4.0,308188.0,True,True,202.8444251035316,188.80739239534407,216.97251789390316,202.71362745725938,188.5879063812243,216.53810805240133,2021-11-03 17:46:24+00:00
6,2021-11-03 17:46:39+00:00,202.76371465911637,188.76532046068863,216.72338995113844,255.55313230531615,,,2,4.0,308188.0,True,True,202.89090076143447,188.87607484507407,216.88625028598273,202.79186432092882,189.11451690950352,216.9294994687168,2021-11-03 17:46:24+00:00
7,2021-11-03 17:46:39+00:00,202.63823102185626,188.68422350860266,216.38131596287602,224.73787585182137,,,3,4.0,308188.0,True,True,202.87438501768887,189.0498114292571,216.84304843836006,202.70160686836942,188.53407080102437,216.9711734162204,2021-11-03 17:46:24+00:00
8,2021-11-03 17:50:41+00:00,203.12874789120607,189.36473932410902,217.0597463144401,265.77450185856003,,,1,4.0,308188.0,True,True,202.60907020849896,188.4708086840519,216.92592055298218,203.01731204623192,188.91115796947793,217.21936829279397,2021-11-03 17:50:38+00:00
9,2021-11-03 17:50:41+00:00,202.91371325624087,188.88739263599462,216.94277014963654,234.43022812689358,,,1,4.0,308188.0,True,True,202.6856739570401,188.54229501670244,216.98903736509234,202.91917296432308,188.90101017219857,216.96280512469116,2021-11-03 17:50:38+00:00
10,2021-11-03 17:50:41+00:00,202.8290879532177,188.8147316870056,216.74296021203955,285.78269105797807,,,2,4.0,308188.0,True,True,202.78008643929857,188.71054164863284,216.63539993718305,203.07781326857614,188.97501464442047,216.85295674434204,2021-11-03 17:50:38+00:00
11,2021-11-03 17:50:41+00:00,202.93756522170506,188.60332943967347,217.2043029382377,270.55455083632467,,,3,4.0,308188.0,True,True,202.65042579959717,188.82275963317855,216.49008563739199,202.87425151852236,188.72221393249652,216.90896496576568,2021-11-03 17:50:38+00:00
12,2021-11-03 17:54:45+00:00,201.39750989976145,187.38497578754772,215.1496104063657,227.06177318093225,,,1,4.0,308188.0,True,True,201.19173423347144,187.24641402806705,215.21513282058487,201.3304013204737,186.9904231985,215.11924202611092,2021-11-03 17:54:28+00:00
13,2021-11-03 17:54:45+00:00,201.26699098716523,187.33419829289258,215.40231868311315,201.59336993181452,,,1,4.0,308188.0,True,True,201.14805700124037,187.14113641538853,215.42551831996226,201.38829860133055,187.20217516888943,215.58998861995025,2021-11-03 17:54:28+00:00
14,2021-11-03 17:54:45+00:00,201.23199780289903,187.10713741936732,215.35075092627136,241.00515715559754,,,2,4.0,308188.0,True,True,201.1317731747115,187.25811605088728,215.0772072954586,201.17989273703688,187.22953986583403,215.1694183372782,2021-11-03 17:54:28+00:00
15,2021-11-03 17:54:45+00:00,201.31253651241866,187.24066533288433,215.54768003020112,229.78243346867183,,,3,4.0,308188.0,True,True,201.17519506299567,187.52556631708563,215.01238133825734,201.3518060595531,187.56704478779827,215.38091636367184,2021-11-03 17:54:28+00:00
16,2021-11-03 17:58:34+00:00,200.68552077568356,186.8932463203083,214.59923901173144,263.35613715834705,,,1,4.0,308188.0,True,True,200.64239418581815,186.66213335697333,214.70702284826405,200.73754482892994,187.0068079133428,214.66769583156673,2021-11-03 17:58:31+00:00
17,2021-11-03 17:58:34+00:00,200.7804763274812,186.99085898958182,214.5355025570645,235.43158226057554,,,1,4.0,308188.0,True,True,200.5995760397052,186.961529454537,214.7880946810303,200.60406702208874,186.6505634888424,214.29838960043327,2021-11-03 17:58:31+00:00
18,2021-11-03 17:58:34+00:00,200.7786572723122,186.78683761248067,214.75939599907497,293.62348285944984,,,2,4.0,308188.0,True,True,200.88980943314542,186.72619144770943,214.8749627959893,200.64402624997143,186.80133671916911,214.567246199876,2021-11-03 17:58:31+00:00
