,Stanford_timestamp,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UnblindingStage,PipeSize_inch,MeterCode,PlumeEstablished,PlumeSteady,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,Operator_Timestamp
111,2021-10-19 18:10:50+00:00,6098.350595099418,5762.711136689185,6439.316521640939,1768.0,2814.0,722.0,1,8.0,218645.0,True,True,6275.981175680081,5930.698893358331,6621.1077712186825,6157.044906031454,5817.697196670819,6502.444925555932,2021-10-19 18:10:46+00:00
112,2021-10-19 18:10:50+00:00,6097.878451670217,5764.685019494948,6431.627521795711,5417.0,7370.0,3464.0,2,8.0,218645.0,True,True,6275.201293072371,5932.270834189787,6623.4773473001715,6157.054863989622,5821.7316602468145,6499.240230110213,2021-10-19 18:10:46+00:00
113,2021-10-19 18:10:50+00:00,6094.966301545547,5764.325979604716,6428.528827236629,7738.0,10857.0,4619.0,3,8.0,218645.0,True,True,6274.259869884377,5936.494022462346,6618.900583014349,6156.994620592532,5820.7304767435035,6506.93484514154,2021-10-19 18:10:46+00:00
114,2021-10-19 18:15:18+00:00,7310.919306972696,6915.17811062463,7724.588820790184,1948.0,3101.0,795.0,1,8.0,218645.0,True,True,7465.748342725241,7061.378538886762,7876.5568642060225,7387.491565108115,6979.899536378485,7807.527075666672,2021-10-19 18:15:05+00:00
115,2021-10-19 18:15:18+00:00,7307.522484148915,6910.779979039829,7708.483336762207,2070.0,3197.0,944.0,2,8.0,218645.0,True,True,7465.004846941771,7058.68738196982,7887.498661615063,7386.18278079307,6985.286451521062,7805.930465227856,2021-10-19 18:15:05+00:00
116,2021-10-19 18:15:18+00:00,7306.962694137673,6912.605496861656,7706.184162020875,2750.0,4204.0,1296.0,3,8.0,218645.0,True,True,7467.367396775539,7061.806410278101,7890.4669290473585,7387.115806046768,6985.968244094346,7804.163708671293,2021-10-19 18:15:05+00:00
117,2021-10-19 18:19:10+00:00,6810.587900896612,6440.401166618236,7193.143952794709,1448.0,2301.0,595.0,1,8.0,218645.0,True,True,6817.749414545274,6446.255313716218,7199.981795540155,6825.726436923792,6454.700011415046,7205.7172745213675,2021-10-19 18:19:09+00:00
118,2021-10-19 18:19:10+00:00,6811.989021201703,6432.5417857013335,7201.558783434109,3949.0,5330.0,2568.0,2,8.0,218645.0,True,True,6816.698872126165,6442.561060670596,7196.1246900549395,6822.3757218333285,6446.58961163037,7217.105372420245,2021-10-19 18:19:09+00:00
119,2021-10-19 18:19:10+00:00,6809.276182877107,6433.666691485159,7184.047139967202,4787.0,6378.0,3196.0,3,8.0,218645.0,True,True,6816.2880353697865,6440.382691289269,7207.8462322148725,6824.855415645602,6450.666426526975,7211.992327000168,2021-10-19 18:19:09+00:00
120,2021-10-19 18:24:06+00:00,7307.686060880978,6909.555555102842,7727.049403521801,1569.0,2513.0,625.0,1,8.0,218645.0,True,True,7327.435850388354,6924.996523569817,7747.548965877544,7314.438776535441,6919.254061008385,7727.156001511035,2021-10-19 18:24:04+00:00
121,2021-10-19 18:24:06+00:00,7301.31216849692,6900.3844628014585,7711.457074993726,1907.0,3488.0,326.0,2,8.0,218645.0,True,True,7327.570142269979,6929.644633836221,7738.719582229229,7314.498668125742,6917.34282853272,7727.06456416312,2021-10-19 18:24:04+00:00
122,2021-10-19 18:24:06+00:00,7304.709767461377,6906.325228021287,7710.737176095012,3006.0,4294.0,1718.0,3,8.0,218645.0,True,True,7327.885795842996,6929.975276544864,7732.672240921868,7317.210474555939,6913.230018280873,7733.666559860779,2021-10-19 18:24:04+00:00
123,2021-10-19 18:27:59+00:00,6077.30724844304,5742.7518767461415,6419.521807736515,862.0,1375.0,349.0,1,8.0,218645.0,False,True,5893.547006657438,5575.122765042841,6230.423947170814,5971.721621694972,5645.985059391604,6306.09529093447,2021-10-19 18:27:56+00:00
124,2021-10-19 18:27:59+00:00,6072.515695850735,5737.3224178736355,6416.756124403003,2949.0,4015.0,1883.0,2,8.0,218645.0,False,True,5889.480861249248,5569.178597657975,6215.547827026646,5971.032648967593,5643.553420336719,6312.582122389326,2021-10-19 18:27:56+00:00
125,2021-10-19 18:27:59+00:00,6078.508168078731,5747.015406185881,6414.227657643175,7737.0,10435.0,5039.0,3,8.0,218645.0,False,True,5890.844016429068,5565.916802087518,6223.011049989898,5971.536169485632,5640.280590611914,6303.473349728418,2021-10-19 18:27:56+00:00
126,2021-10-19 18:32:48+00:00,4954.124738237313,4685.514870502432,5226.797523098846,818.0,1302.0,334.0,1,8.0,218645.0,True,True,4905.706367475067,4638.371824432994,5180.8242609349945,4925.555950263172,4657.572100070588,5204.196117150391,2021-10-19 18:32:44+00:00
127,2021-10-19 18:32:48+00:00,4955.364965560311,4682.410193605307,5234.759934142657,2389.0,3401.0,1377.0,2,8.0,218645.0,True,True,4906.44032739251,4638.728316969796,5185.966059117971,4925.341869272024,4656.106084424508,5198.496024263989,2021-10-19 18:32:44+00:00
128,2021-10-19 18:32:48+00:00,4953.056309866039,4686.969008122949,5231.846575428226,3395.0,4801.0,1989.0,3,8.0,218645.0,True,True,4905.265283308823,4638.355435970754,5183.263324334811,4925.802047507241,4659.004420416265,5206.349139068614,2021-10-19 18:32:44+00:00
129,2021-10-19 18:36:11+00:00,0.0,0.0,0.0,,,,1,2.0,218645.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19 18:36:11+00:00
130,2021-10-19 18:36:11+00:00,0.0,0.0,0.0,,,,2,2.0,218645.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19 18:36:11+00:00
131,2021-10-19 18:36:11+00:00,0.0,0.0,0.0,,,,3,2.0,218645.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19 18:36:11+00:00
132,2021-10-19 18:41:26+00:00,0.0,0.0,0.0,,,,1,2.0,218645.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19 18:41:26+00:00
133,2021-10-19 18:41:26+00:00,0.0,0.0,0.0,,,,2,2.0,218645.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19 18:41:26+00:00
134,2021-10-19 18:41:26+00:00,0.0,0.0,0.0,,,,3,2.0,218645.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,2021-10-19 18:41:26+00:00
135,2021-10-19 18:45:58+00:00,78.39357538372705,73.28929046403793,83.5737294433823,66.0,106.0,26.0,1,2.0,218645.0,False,False,224.14696814743215,211.5915409252398,236.7622382548452,117.53476981571116,110.5371241201005,124.696783025161,2021-10-19 18:45:56+00:00
136,2021-10-19 18:45:58+00:00,78.30539958615626,73.15776965407345,83.4930572639135,131.0,183.0,80.0,2,2.0,218645.0,False,False,224.09480715641592,211.5696504640497,236.5859010368335,117.57276716828952,110.60488738764928,124.65583621235699,2021-10-19 18:45:56+00:00
137,2021-10-19 18:45:58+00:00,78.33244819701846,73.1096909509895,83.50654843844823,131.0,183.0,80.0,3,2.0,218645.0,False,False,224.18436473720507,211.53827322278894,236.92178634685035,117.53857191409338,110.41576001584805,124.70764448893782,2021-10-19 18:45:56+00:00
138,2021-10-19 18:50:17+00:00,135.8034362423256,127.79523310028922,143.8687786081265,37.0,59.0,15.0,1,2.0,218645.0,False,False,116.05220852747355,108.95236983499109,123.05843860128614,125.27839624448433,117.96571611675763,132.7549392797952,2021-10-19 18:50:16+00:00
139,2021-10-19 18:50:17+00:00,135.85243727484024,127.73401287894816,143.73283381435448,75.0,102.0,49.0,2,2.0,218645.0,False,False,116.01630378820589,108.94616981263556,123.12852671367379,125.09421848290623,117.61259671067471,132.6363339762958,2021-10-19 18:50:16+00:00
140,2021-10-19 18:50:17+00:00,135.7573016241354,127.66557732517319,143.76904117480157,75.0,102.0,49.0,3,2.0,218645.0,False,False,116.09463392213881,109.14197532755475,123.10606543591831,125.20287167618407,117.7850969170148,132.8097674882529,2021-10-19 18:50:16+00:00
