07/30/21 10:32:44,0
07/30/21 10:34:32,0
07/30/21 10:36:26,0
07/30/21 10:38:29,0
07/30/21 10:40:16,0
07/30/21 10:44:03,0
07/30/21 10:46:07,0
07/30/21 10:48:00,0
07/30/21 10:50:03,0
07/30/21 10:52:01,0
07/30/21 10:54:10,0
07/30/21 10:58:06,1
07/30/21 11:00:11,1
07/30/21 11:02:23,1
07/30/21 11:04:23,1
07/30/21 11:06:41,1
07/30/21 11:08:33,0
07/30/21 11:10:34,0
07/30/21 11:12:29,0
07/30/21 11:14:33,0
07/30/21 11:16:33,0
07/30/21 11:18:52,0
07/30/21 11:21:02,0
07/30/21 11:23:05,0
07/30/21 11:25:27,1
07/30/21 11:27:35,1
07/30/21 11:29:29,1
07/30/21 11:31:48,1
07/30/21 11:33:47,1
07/30/21 11:35:52,1
07/30/21 11:37:48,1
07/30/21 11:40:10,0
07/30/21 11:42:18,0
07/30/21 11:44:19,0
07/30/21 11:46:34,0
07/30/21 11:48:47,0
07/30/21 11:50:47,0
07/30/21 11:52:57,0
07/30/21 11:54:51,1
07/30/21 11:56:53,1
07/30/21 11:58:49,1
07/30/21 12:01:12,1
07/30/21 12:03:19,1
07/30/21 12:05:36,1
07/30/21 12:07:53,1
07/30/21 12:09:54,1
07/30/21 12:12:03,1
07/30/21 12:14:14,1
07/30/21 12:16:19,1
07/30/21 12:18:22,1
07/30/21 12:20:23,1
07/30/21 12:22:32,1
07/30/21 12:24:52,0
07/30/21 12:26:56,0
07/30/21 12:29:16,0
07/30/21 12:31:19,0
07/30/21 12:33:28,0
07/30/21 12:35:28,0
07/30/21 12:37:35,0
07/30/21 12:39:44,0
07/30/21 12:41:50,1
07/30/21 12:43:50,1
07/30/21 12:45:57,1
07/30/21 12:48:06,1
07/30/21 12:50:15,1
07/30/21 12:52:10,1
07/30/21 12:54:15,1
07/30/21 12:56:20,0
07/30/21 12:59:13,0
07/31/21 10:24:50,0
07/31/21 10:27:30,0
07/31/21 10:29:30,0
07/31/21 10:31:38,0
07/31/21 10:33:32,0
07/31/21 10:35:32,0
07/31/21 10:37:18,0
07/31/21 10:39:38,1
07/31/21 10:41:46,1
07/31/21 10:43:49,1
07/31/21 10:45:40,1
07/31/21 10:47:45,1
07/31/21 10:49:47,1
07/31/21 10:51:48,1
07/31/21 10:53:45,1
07/31/21 10:55:41,1
07/31/21 10:57:33,1
07/31/21 10:59:29,1
07/31/21 11:02:06,1
08/03/21 10:22:57,0
08/03/21 10:25:02,0
08/03/21 10:26:59,0
08/03/21 10:28:46,0
08/03/21 10:30:42,0
08/03/21 10:32:39,0
08/03/21 10:34:53,0
08/03/21 10:36:41,0
08/03/21 10:38:58,0
08/03/21 10:40:51,0
08/03/21 10:43:01,0
08/03/21 10:44:45,0
08/03/21 10:46:50,0
08/03/21 10:48:28,0
08/03/21 10:50:25,0
08/03/21 10:52:11,0
08/03/21 10:54:34,0
08/03/21 10:56:44,0
08/03/21 10:59:27,0
08/03/21 11:01:46,0
08/03/21 11:03:46,0
08/03/21 11:05:46,0
08/03/21 11:07:41,0
08/03/21 11:09:22,0
08/03/21 11:11:17,0
08/03/21 11:13:47,1
08/03/21 11:15:43,1
08/03/21 11:17:59,1
08/03/21 11:20:27,1
08/03/21 11:22:51,1
08/03/21 11:24:57,1
08/03/21 11:26:41,1
08/03/21 11:28:41,1
08/03/21 11:30:38,1
08/03/21 11:32:25,0
08/03/21 11:34:29,0
08/03/21 11:36:49,0
08/03/21 11:38:37,0
08/03/21 11:41:09,0
08/03/21 11:43:14,0
08/03/21 11:45:26,0
08/03/21 11:47:17,0
08/03/21 11:49:17,0
08/03/21 11:51:03,0
08/03/21 11:53:03,0
08/03/21 11:55:14,0
08/03/21 11:57:41,0
08/03/21 11:59:53,0
08/03/21 12:02:17,0
08/03/21 12:04:33,0
08/03/21 12:06:30,0
08/03/21 12:08:16,0
08/03/21 12:10:10,0
08/03/21 12:12:02,0
08/03/21 12:13:56,0
08/03/21 12:15:54,0
08/03/21 12:18:14,0
08/03/21 12:20:36,0
08/03/21 12:22:58,0
08/03/21 12:25:06,0
08/03/21 12:27:19,0
08/03/21 12:29:08,0
08/03/21 12:30:53,0
08/03/21 12:32:59,0
08/03/21 12:34:38,0
08/03/21 12:37:07,0
08/03/21 12:39:24,0
08/03/21 12:41:44,0
08/03/21 12:44:03,0
08/03/21 12:46:18,0
08/03/21 12:48:33,0
08/03/21 12:50:15,0
08/03/21 12:52:21,0
08/03/21 12:54:09,0
08/03/21 12:56:12,0
08/03/21 12:58:29,0
08/03/21 13:01:00,0
08/03/21 13:03:06,0
08/03/21 13:05:00,1
08/03/21 13:07:22,1
08/03/21 13:09:37,1
08/03/21 13:11:32,1
08/03/21 13:13:33,1
08/03/21 13:15:26,1
08/03/21 13:17:22,1
08/03/21 13:19:31,1
08/03/21 13:21:42,1
08/03/21 13:23:59,1
08/03/21 13:26:25,1
08/03/21 13:28:30,1
08/03/21 13:30:35,1
08/03/21 13:32:36,1
08/03/21 13:34:29,1
08/03/21 13:36:13,1
08/03/21 13:37:58,1
08/03/21 13:40:16,1
08/03/21 13:42:26,1
08/03/21 13:44:34,1
08/03/21 13:46:59,1
08/03/21 13:49:05,1
08/03/21 13:51:03,1
08/03/21 13:52:41,1
08/03/21 13:56:16,1
08/03/21 13:58:10,0
08/03/21 14:00:13,0
