,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
106,254,260.0,,,33931,,2021-11-03 19:27:23+00:00,,,,Methane,,441.6916403248323,,,,4.0144192,,,,,2021-11-03 19:27:26+00:00,Sonic,Bridger,2,,17663.0,4.0,308188.0,17663.0,False,,17664.113333333335,17661.613333333335,17662.292222222222,17604.071666666667,20169.331833333334,AZ,3.5770999999999997,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,1741.105,True,7.516666666666667,True,TP,1.0,318.7785532170974,298.84710185748764,338.235574683297,318.6939539386056,299.1041916855941,337.82844335572855,318.7639681520293,298.9040304980093,338.3736573004164,317.54969038959865,297.9711839743204,337.4390580727847,363.93986702756337,342.0513625249408,385.7597398010712
107,368,376.0,,,33931,,2021-11-03 19:27:23+00:00,,,,Methane,,370.4632425138725,,,,3.3662112,,,,,2021-11-03 19:27:26+00:00,Sonic,Bridger,3,,17663.0,4.0,308188.0,17663.0,False,,17664.113333333335,17661.613333333335,17662.292222222222,17604.071666666667,20169.331833333334,AZ,3.5770999999999997,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,1741.105,True,7.516666666666667,True,TP,1.0,318.6533522377206,299.52317129475165,337.87653640816626,318.6623635912968,298.92464758430555,338.57406185505835,318.57310520284847,299.168692460725,338.14533861520596,317.7340610113835,298.5023007426629,337.16543116738893,363.90802078089143,341.8936719528719,385.8921565945518
108,27,29.0,,,33931,,2021-11-03 19:31:37+00:00,,,,Methane,,295.5128302814912,,,,3.0801056,,,,,2021-11-03 19:31:44+00:00,HRRR,Bridger,1,,17730.8,4.0,308188.0,17730.8,False,,17736.563333333335,17733.858333333334,17740.514444444445,17713.409333333337,17650.375333333333,AZ,4.5859,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,2922.5299999999997,True,11.816666666666666,True,TP,1.0,320.05552026699417,300.17570409842034,339.7552403532681,320.0765039387395,300.90427433295423,339.5156105599071,320.28018106613706,300.6544843615684,340.0603234200034,319.7381053860391,300.06488089620973,339.238225206886,318.5500013153667,298.8439438978705,338.27947419483536
109,141,145.0,,,33931,,2021-11-03 19:31:37+00:00,,,,Methane,,205.31538435323606,,,,2.1413216,,,,,2021-11-03 19:31:44+00:00,NAM12,Bridger,1,,17730.8,4.0,308188.0,17730.8,False,,17736.563333333335,17733.858333333334,17740.514444444445,17713.409333333337,17650.375333333333,AZ,4.5859,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,2922.5299999999997,True,11.816666666666666,True,TP,1.0,320.1226375193344,300.04374562328735,340.06737979544704,319.90150092980224,300.2421759364248,339.4357380900427,319.88399910392144,300.1502418882405,339.11588668929556,319.7503804427295,300.2590642832022,339.041826804072,318.4984885850369,299.0348917154069,338.1660832709295
110,255,261.0,,,33931,,2021-11-03 19:31:37+00:00,,,,Methane,,407.6644932538671,,,,4.24688,,,,,2021-11-03 19:31:44+00:00,Sonic,Bridger,2,,17730.8,4.0,308188.0,17730.8,False,,17736.563333333335,17733.858333333334,17740.514444444445,17713.409333333337,17650.375333333333,AZ,4.5859,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,2922.5299999999997,True,11.816666666666666,True,TP,1.0,319.9447988153527,300.5305194516648,339.6938507511151,319.7762805635108,300.1103479470936,339.28393120610207,320.0861094625976,300.5839637965071,339.6126186577398,319.782912286632,300.18886171116014,339.3656424261929,318.6080770626669,299.39663603822635,337.8756507452074
111,369,377.0,,,33931,,2021-11-03 19:31:37+00:00,,,,Methane,,336.54945628822986,,,,3.509264,,,,,2021-11-03 19:31:44+00:00,Sonic,Bridger,3,,17730.8,4.0,308188.0,17730.8,False,,17736.563333333335,17733.858333333334,17740.514444444445,17713.409333333337,17650.375333333333,AZ,4.5859,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,2922.5299999999997,True,11.816666666666666,True,TP,1.0,320.2834565178248,300.40857018950527,340.1781916423894,319.96772793736585,300.2313699074182,339.6498291890564,320.265373161677,300.01230845858294,340.14917356339134,319.81873088533075,300.13927106248383,339.53904399042625,318.4208956865172,298.7879678240977,337.9765331373851
112,28,30.0,,,33931,,2021-11-03 19:35:49+00:00,,,,Methane,,287.19970162450915,,,,3.0354016,,,,,2021-11-03 19:35:51+00:00,HRRR,Bridger,1,,17203.2,4.0,308188.0,17203.2,False,,17265.076666666668,17344.231666666667,17470.685555555556,17679.741666666665,17690.501500000002,AZ,4.002466666666666,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,3881.385,True,15.933333333333335,True,TP,1.0,311.6390405980384,292.57115370041936,331.0252370360343,312.905383500851,293.7705425678306,332.31878555935884,315.1478033530255,295.70919753437653,334.689439676543,318.86314840965713,299.5619290036182,338.500114473848,319.0133458076366,299.3099083565883,338.579069593876
113,142,146.0,,,33931,,2021-11-03 19:35:49+00:00,,,,Methane,,199.00496396361783,,,,2.101088,,,,,2021-11-03 19:35:51+00:00,NAM12,Bridger,1,,17203.2,4.0,308188.0,17203.2,False,,17265.076666666668,17344.231666666667,17470.685555555556,17679.741666666665,17690.501500000002,AZ,4.002466666666666,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,3881.385,True,15.933333333333335,True,TP,1.0,311.6386061076559,292.3940922650058,330.58990503796394,312.9974237837327,293.442519426534,332.35521451382454,315.25160210464503,295.4190198123632,334.07102927161276,319.114880069883,299.5516938680217,338.9213192701367,319.22926077587726,299.70602818221596,339.10123291752916
114,256,262.0,,,33931,,2021-11-03 19:35:49+00:00,,,,Methane,,354.21485468431666,,,,3.7417247999999996,,,,,2021-11-03 19:35:51+00:00,Sonic,Bridger,2,,17203.2,4.0,308188.0,17203.2,False,,17265.076666666668,17344.231666666667,17470.685555555556,17679.741666666665,17690.501500000002,AZ,4.002466666666666,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,3881.385,True,15.933333333333335,True,TP,1.0,311.63051257748316,292.27149237884873,330.8852548950986,312.945476181811,293.8104960084651,332.30746114410505,315.3447150794707,296.042572196463,334.702099629987,319.12850710580653,299.16957682617334,338.8112611544368,319.2118868576678,299.75673473081696,338.87054628376313
115,370,378.0,,,33931,,2021-11-03 19:35:49+00:00,,,,Methane,,305.99870847382084,,,,3.2320992,,,,,2021-11-03 19:35:51+00:00,Sonic,Bridger,3,,17203.2,4.0,308188.0,17203.2,False,,17265.076666666668,17344.231666666667,17470.685555555556,17679.741666666665,17690.501500000002,AZ,4.002466666666666,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,3881.385,True,15.933333333333335,True,TP,1.0,311.6426251238954,292.69911215154445,330.85236508051827,312.9531160845832,293.4408583372971,332.04895878078713,314.92826589446764,295.5466742587835,334.33956207097793,318.9010575105558,299.25609308035746,338.69489649051724,319.19853092197616,299.71206266468977,338.98025335416327
116,29,31.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,279.43448371991906,,,,3.0979872,,,,,2021-11-03 19:39:59+00:00,HRRR,Bridger,1,,17182.3,4.0,308188.0,17182.3,False,,17211.766666666666,17192.45666666667,17191.70111111111,17217.36533333333,17485.899500000003,AZ,3.7441999999999998,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4809.9400000000005,True,20.066666666666666,True,TP,1.0,310.494068829563,291.08374790417633,329.8760272918927,310.1701013550177,290.8442424478087,329.3520340886399,310.29470325078097,291.0313034706936,329.77439089908194,310.5410407767334,291.37850865252443,330.45233965851196,315.59955620033753,296.39018144658286,334.64207930222835
117,143,147.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,193.11020000684877,,,,2.1413216,,,,,2021-11-03 19:39:59+00:00,NAM12,Bridger,1,,17182.3,4.0,308188.0,17182.3,False,,17211.766666666666,17192.45666666667,17191.70111111111,17217.36533333333,17485.899500000003,AZ,3.7441999999999998,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4809.9400000000005,True,20.066666666666666,True,TP,1.0,310.5052991597294,291.00590566038545,329.2562936678084,310.1525620386557,291.01022401008663,329.32992218615266,310.153080347183,291.2640223995187,329.3650479892627,310.5993007878737,291.66721076109957,330.0609262530902,315.466989640899,296.2411512452391,334.67849154506496
118,257,263.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,357.2755975080237,,,,3.9607743999999996,,,,,2021-11-03 19:39:59+00:00,Sonic,Bridger,2,,17182.3,4.0,308188.0,17182.3,False,,17211.766666666666,17192.45666666667,17191.70111111111,17217.36533333333,17485.899500000003,AZ,3.7441999999999998,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4809.9400000000005,True,20.066666666666666,True,TP,1.0,310.55198737317687,291.1923051423805,329.9071594627965,310.27616503212874,291.0567434116587,329.6928271430293,310.3078265859666,290.8870339131731,329.41468693645805,310.7083242547901,291.60579210902483,329.912830039049,315.5231425390334,296.28466711522333,334.45972898483313
119,371,379.0,,,33931,,2021-11-03 19:39:57+00:00,,,,Methane,,303.97710673223656,,,,3.3706816,,,,,2021-11-03 19:39:59+00:00,Sonic,Bridger,3,,17182.3,4.0,308188.0,17182.3,False,,17211.766666666666,17192.45666666667,17191.70111111111,17217.36533333333,17485.899500000003,AZ,3.7441999999999998,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,4809.9400000000005,True,20.066666666666666,True,TP,1.0,310.565642998336,291.4973873035562,329.7007369960717,310.3438554670325,291.20958254317867,329.5735888258303,310.2824233573747,291.2733207273536,329.7940141499241,310.7148555543587,291.9692668226293,329.97345254951324,315.44390402104415,296.3574868203063,335.0320539992357
120,30,32.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,339.81802732836144,,,,3.1248096,,,,,2021-11-03 19:43:55+00:00,HRRR,Bridger,1,,17834.6,4.0,308188.0,17834.6,False,,17786.603333333333,17790.10666666667,17798.71,17455.966,17392.441666666666,AZ,3.7655999999999996,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5681.865,True,24.0,True,TP,1.0,321.00085340095177,301.5799714368849,340.83815531224263,320.9950000807195,301.58256545016985,340.49915741691495,320.97773653935,301.35663643934095,341.0496080177573,315.1038271744438,295.81095998822747,334.22781745831867,313.6832760911732,294.3008386020337,333.1613029723585
121,144,148.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,234.26018685890986,,,,2.1547328,,,,,2021-11-03 19:43:55+00:00,NAM12,Bridger,1,,17834.6,4.0,308188.0,17834.6,False,,17786.603333333333,17790.10666666667,17798.71,17455.966,17392.441666666666,AZ,3.7655999999999996,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5681.865,True,24.0,True,TP,1.0,321.11490613655997,302.1443220483801,340.89630212916416,321.0697049845142,301.24914923252953,340.5574251666675,320.9677473679027,301.21704984547335,340.8860212352439,315.03189018994027,295.709855209078,334.29529553895924,313.5807403108236,294.30003541092054,332.958359151797
122,258,264.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,391.81286838293994,,,,3.6031424000000003,,,,,2021-11-03 19:43:55+00:00,Sonic,Bridger,2,,17834.6,4.0,308188.0,17834.6,False,,17786.603333333333,17790.10666666667,17798.71,17455.966,17392.441666666666,AZ,3.7655999999999996,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5681.865,True,24.0,True,TP,1.0,321.015231741776,301.52180945667726,340.2851062487354,321.0703151516172,301.5206518698269,341.21951262864536,321.1304876852178,301.7217720228193,340.84041151104327,314.9105420561968,295.4642972602467,334.50360671908504,313.83232235844696,294.5939234510878,333.53546205856014
123,372,380.0,,,33931,,2021-11-03 19:43:53+00:00,,,,Methane,,348.2256233564455,,,,3.2008064,,,,,2021-11-03 19:43:55+00:00,Sonic,Bridger,3,,17834.6,4.0,308188.0,17834.6,False,,17786.603333333333,17790.10666666667,17798.71,17455.966,17392.441666666666,AZ,3.7655999999999996,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,5681.865,True,24.0,True,TP,1.0,321.07986504089865,301.3751665548678,340.76133379815514,320.9593161174294,301.36532472049345,340.5375287971555,321.0812174008334,301.2239830620046,340.36022643095646,315.15079486980704,295.6581149445773,334.8669600137799,313.68348283507993,294.9462644772396,333.18949667231954
124,31,33.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,303.9015328353549,,,,3.0532832,,,,,2021-11-03 19:48:00+00:00,HRRR,Bridger,1,,17740.1,4.0,308188.0,17740.1,False,,17825.72333333333,17807.41,17799.345555555556,17806.088333333333,17575.033833333335,AZ,3.8278000000000003,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6630.03,True,28.083333333333332,True,TP,1.0,321.6835390320817,302.37309949322776,341.54332629973015,321.3198648376033,301.5761505438236,341.3467049364613,321.18749105222173,301.2458045047967,340.6357729271926,321.33680136726394,301.5504244351588,340.9804897746597,317.19347179870374,297.88273549451105,337.1381788075174
125,145,149.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,208.94293140355552,,,,2.101088,,,,,2021-11-03 19:48:00+00:00,NAM12,Bridger,1,,17740.1,4.0,308188.0,17740.1,False,,17825.72333333333,17807.41,17799.345555555556,17806.088333333333,17575.033833333335,AZ,3.8278000000000003,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6630.03,True,28.083333333333332,True,TP,1.0,321.62822423862036,301.49148531705225,341.4305814895067,321.21328555743827,301.8973633053942,340.9613554301148,321.1362577448323,301.2864523031489,340.6198575097274,321.31699336725416,301.65405411254847,341.0768527620675,317.0676491112278,297.6827620488879,336.6083846004915
126,259,265.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,404.736004749703,,,,4.068064,,,,,2021-11-03 19:48:00+00:00,Sonic,Bridger,2,,17740.1,4.0,308188.0,17740.1,False,,17825.72333333333,17807.41,17799.345555555556,17806.088333333333,17575.033833333335,AZ,3.8278000000000003,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6630.03,True,28.083333333333332,True,TP,1.0,321.61910218637786,301.69852620238004,341.0219124033422,321.2496754600823,301.8055825106839,341.27542918705046,321.1489032080071,300.739404552433,341.0438924741419,321.29476322534214,301.6896356115046,341.1437850869985,317.13610388394574,297.57560516405766,337.00835122396575
127,373,381.0,,,33931,,2021-11-03 19:47:56+00:00,,,,Methane,,338.4954841329324,,,,3.4019744000000003,,,,,2021-11-03 19:48:00+00:00,Sonic,Bridger,3,,17740.1,4.0,308188.0,17740.1,False,,17825.72333333333,17807.41,17799.345555555556,17806.088333333333,17575.033833333335,AZ,3.8278000000000003,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,6630.03,True,28.083333333333332,True,TP,1.0,321.6107231756207,301.6635444620221,341.43087525864917,321.3439477879256,301.99907277475563,341.1839431852318,321.25377504616,301.36784673905925,341.10573111635875,321.4754507808611,301.9744351121499,341.2143741682265,317.12266559721525,297.58879508503895,336.82623729726913
128,32,34.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,399.5591928133096,,,,3.1248096,,,,,2021-11-03 19:51:57+00:00,HRRR,Bridger,1,,17842.7,4.0,308188.0,17842.7,False,,17843.090000000004,17822.098333333335,17830.76111111111,17810.847666666665,17803.839666666663,AZ,3.6984333333333335,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7476.125,True,32.03333333333334,True,TP,1.0,322.04713429830025,302.2267302847661,341.51696111749965,321.49126807734325,301.9164314019059,341.28261122841377,321.63824450945265,302.2966220960095,341.7415802214526,321.33761152120684,301.681946851892,341.2631298402441,321.18359119241836,301.68300504750994,340.64542042437773
129,146,150.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,273.97426967021954,,,,2.1457919999999997,,,,,2021-11-03 19:51:57+00:00,NAM12,Bridger,1,,17842.7,4.0,308188.0,17842.7,False,,17843.090000000004,17822.098333333335,17830.76111111111,17810.847666666665,17803.839666666663,AZ,3.6984333333333335,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7476.125,True,32.03333333333334,True,TP,1.0,322.0510909092084,302.20569181206906,341.93155344962696,321.541985376255,302.20128107223354,341.62825306814534,321.63351876625995,301.92353744427595,341.11988363797957,321.37739300005416,302.0480419489295,341.6336443935238,321.0683665917861,301.8272196270225,341.0776190251766
130,260,266.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,409.44047983058596,,,,3.2052768,,,,,2021-11-03 19:51:57+00:00,Sonic,Bridger,2,,17842.7,4.0,308188.0,17842.7,False,,17843.090000000004,17822.098333333335,17830.76111111111,17810.847666666665,17803.839666666663,AZ,3.6984333333333335,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7476.125,True,32.03333333333334,True,TP,1.0,321.89194633174003,302.2149170943928,341.6022386696827,321.4721408196749,302.0596993169796,341.00668229752796,321.76683899336865,301.73939428120553,341.83919349166644,321.4650201951612,301.80059503076967,341.2082623412563,321.28211682975785,301.5918832191245,341.26658950755916
131,374,382.0,,,33931,,2021-11-03 19:51:54+00:00,,,,Methane,,383.57531362283964,,,,2.9996384,,,,,2021-11-03 19:51:57+00:00,Sonic,Bridger,3,,17842.7,4.0,308188.0,17842.7,False,,17843.090000000004,17822.098333333335,17830.76111111111,17810.847666666665,17803.839666666663,AZ,3.6984333333333335,2021-11-03 19:19:55+00:00,2021-11-03 19:52:49+00:00,2006.0,7476.125,True,32.03333333333334,True,TP,1.0,322.01975021993576,302.5861233341167,342.16720465514396,321.48308607227193,301.5615342341555,340.9908132691538,321.70703592298764,302.20022496727296,341.9140466247849,321.27042140814143,301.73417128606906,341.1650253097271,321.2567841234021,301.31521017341197,341.0571671292749
132,33,35.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,750.108713498866,,,,3.0577536,,,,,2021-11-03 19:56:03+00:00,HRRR,Bridger,1,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,AZ,3.5167666666666673,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.4680386754817,751.7940055272627,839.448614537095,793.7799687657155,750.1472439990677,838.4127326939678,795.0812969329687,751.0359381994191,840.101479468941,668.0038451615866,630.456905639152,705.418832233877,494.58931564806653,465.98678952407124,523.1004869539894
133,147,151.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,512.9578250842329,,,,2.0921472,,,,,2021-11-03 19:56:03+00:00,NAM12,Bridger,1,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,AZ,3.5167666666666673,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.6750476040285,752.1998754739024,840.7453527330578,793.522547003611,750.0096791305282,837.8619933906017,795.2769394602452,751.4174652650117,840.0067099140783,668.1859442377054,630.5752129093117,706.0764485204473,494.64195276301336,466.0759660388082,523.2066510381948
134,261,267.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,950.8707705649824,,,,3.8758368,,,,,2021-11-03 19:56:03+00:00,Sonic,Bridger,2,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,AZ,3.5167666666666673,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.4456297977332,751.5329362333331,839.227177223044,793.2235913534444,749.3077557328833,837.8341008762408,794.4196425822182,751.7527442862538,838.4495573035371,667.9633140213484,630.5064921358413,706.1084551863567,494.5177751471024,466.2857050734684,523.4287907848717
135,375,383.0,,,33931,,2021-11-03 19:55:57+00:00,,,,Methane,,810.9645939628186,,,,3.308096,,,,,2021-11-03 19:56:03+00:00,Sonic,Bridger,3,,44155.5,4.0,308188.0,44155.5,False,,44095.736666666664,43983.439999999995,44048.69333333333,37025.16633333333,27415.633833333333,AZ,3.5167666666666673,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,674.255,True,3.2333333333333334,True,TP,1.0,795.7153256082701,752.2157982768464,841.093707334216,793.9462252587873,751.2280718464871,837.2065914302107,794.8533785016767,751.5111440536898,839.3233863839541,668.1360587095357,629.9746067535743,705.8449772989471,494.3832839578177,465.5183807070049,522.9337096500915
136,34,36.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,653.7331015005356,,,,3.0532832,,,,,2021-11-03 19:59:59+00:00,HRRR,Bridger,1,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,AZ,4.1162,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,772.4778820169612,730.5225249866306,815.7544875691432,773.3440994632803,730.071558700082,815.7858738738969,775.8063594555744,733.4686924768966,818.7109383543683,786.6242329286325,743.8096173629925,830.708577123532,677.4693005704663,639.5671919949234,715.2142252057351
137,148,152.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,445.9615654986457,,,,2.0832064,,,,,2021-11-03 19:59:59+00:00,NAM12,Bridger,1,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,AZ,4.1162,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,772.5039223911353,730.3099894343462,816.0632830631213,773.1483003568829,730.4975629799728,817.4289390553486,775.2069887718177,732.7468917563389,819.1077578715418,786.6414345816456,743.8902375721696,830.7987681579777,677.0816060646927,638.5687797649612,715.5729787917924
138,262,268.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,922.6628135539046,,,,4.3094656,,,,,2021-11-03 19:59:59+00:00,Sonic,Bridger,2,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,AZ,4.1162,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,773.0494310307552,730.8443321601466,816.7826267106915,773.6851680927927,730.6384643019239,816.9717334053033,775.2786919619608,733.0780792352847,818.9076293155924,787.1426152113809,744.2702333358995,831.3155060234665,677.0150474078084,638.6405523976332,715.3946023228136
139,376,384.0,,,33931,,2021-11-03 19:59:57+00:00,,,,Methane,,753.5662192812017,,,,3.5182048,,,,,2021-11-03 19:59:59+00:00,Sonic,Bridger,3,,42835.2,4.0,308188.0,42835.2,False,,42825.11,42860.331666666665,42962.99888888889,43606.21833333333,37525.33783333333,AZ,4.1162,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,1658.5899999999997,True,7.166666666666667,True,TP,1.0,772.8276106075378,729.8912147720994,814.9817583790651,773.6871731320921,731.4932915146163,816.6718730850226,775.280864749489,733.2363105417759,818.5850643396979,786.726167070162,743.0936255586993,831.270348599256,676.6817802412378,638.8642623118117,714.5928834161173
140,35,37.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1150.4236452809923,,,,2.90576,,,,,2021-11-03 20:04:13+00:00,HRRR,Bridger,1,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,AZ,3.9301666666666666,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,765.6637034627659,724.6889318452129,808.6548283530296,767.2613201815154,725.30067973451,811.3428333458058,767.5708753358672,725.4824189966384,810.839022528073,769.787114669055,727.5453248378858,812.5596206902428,780.3653004530979,736.6879439984814,823.4633472962704
141,149,153.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,786.0818884145338,,,,1.9848576000000002,,,,,2021-11-03 20:04:13+00:00,NAM12,Bridger,1,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,AZ,3.9301666666666666,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,765.8155279799462,724.247098231771,808.1766925623289,766.753508972184,725.6996525929399,810.3235555730337,767.5792885170944,725.439424314927,810.3270757506348,769.7208473232081,727.7232394894361,811.564119134403,780.0482031245764,737.4900894073705,823.4820353019287
142,263,269.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1279.050417773569,,,,3.2320992,,,,,2021-11-03 20:04:13+00:00,Sonic,Bridger,2,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,AZ,3.9301666666666666,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,765.7523846886215,724.3344272853758,809.2420733207738,767.1697390420352,724.6862900040956,810.6366302127373,767.6719512794575,725.3790941806367,811.4573834525451,769.8572906799834,727.3827979719123,813.8925894920876,779.9567556591695,737.3574137434347,824.7056194026349
143,377,385.0,,,33931,,2021-11-03 20:03:48+00:00,,,,Methane,,1154.0322988570913,,,,2.9147008,,,,,2021-11-03 20:04:13+00:00,Sonic,Bridger,3,,42523.4,4.0,308188.0,42523.4,False,,42445.25666666667,42507.064999999995,42527.47333333333,42656.85566666666,43228.6645,AZ,3.9301666666666666,2021-11-03 19:52:49+00:00,2021-11-03 20:08:50+00:00,2007.0,2648.095,True,11.4,True,TP,1.0,766.0753561424585,724.0444558760618,809.6974592812577,767.1359099696949,725.2614202771921,810.4746680646074,766.888139539859,724.7720624019171,810.7036633754292,769.6688233891377,728.3150242839406,813.8480707675632,780.0554386562739,738.287509975102,824.688513727883
