,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
0,1606,,,,,,2021-07-30 15:41:00+00:00,,,,,,321.74,471.71,179.3,,,,,,,2021-07-30 15:41:08+00:00,HRRR,MAIR,1,,22263.9,2.0,162928.0,22263.9,False,,22217.913333333334,22205.886666666665,22171.446666666667,22220.333333333332,14750.965999999999,TX,2.8106333333333335,2021-07-30 15:35:34+00:00,2021-07-30 15:43:14+00:00,2002.0,895.1850000000002,True,5.566666666666666,True,TP,1.0,359.0609439116052,334.9796732441427,385.0638375905211,358.947838265635,334.22061415371576,384.6637784672836,358.47917870522195,334.2937185722588,384.75184286905414,359.23133333887245,335.12293029554,385.0733085502891,238.41189571489372,219.17695157857227,258.41405728163187
1,1607,,,,,,2021-07-30 15:52:00+00:00,,,,,,232.19,338.38,133.63,,,,,,,2021-07-30 15:52:20+00:00,HRRR,MAIR,1,,10622.7,2.0,162928.0,10622.7,False,,10520.753333333334,10603.570000000002,10581.6,10661.991333333333,10800.978333333333,TX,2.6375,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1625.155,True,9.1,True,TP,1.0,170.0874470046657,153.2593681337263,187.12387911952973,171.25754576352202,154.68373411482315,188.36789916477667,171.07524009813054,154.31617878554155,188.04987728179168,172.28825212542728,155.1758664818169,189.6783978224034,174.78726860841596,158.09103800738532,192.20261444706443
2,1608,,,,,,2021-07-30 16:07:00+00:00,,,,,,109.22,160.03,62.73,,,,,,,2021-07-30 16:07:20+00:00,HRRR,MAIR,1,,3069.8,2.0,162928.0,3069.8,False,,3078.36,3069.883333333333,3082.8133333333335,3108.7493333333337,3130.5133333333333,TX,2.4164666666666665,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1803.55,True,12.6,True,TP,1.0,49.75791531161178,35.83304798001287,63.70526854953015,49.70366903274132,35.829096480706625,63.46243075688832,49.976481212620016,36.063332436821355,63.70637368005425,50.3767750313342,36.64238139450266,64.43442913881911,50.58149019217421,36.64855468608281,64.662921356993
3,1609,,,,,,2021-07-30 16:22:00+00:00,,,,,,102.76,151.54,59.8,,,,,,,2021-07-30 16:22:13+00:00,HRRR,MAIR,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,TX,2.122,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,2025.5349999999999,True,14.316666666666666,False,FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1610,,,,,,2021-07-30 16:36:00+00:00,,,,,,152.31,222.33,90.07,,,,,,,2021-07-30 16:36:53+00:00,HRRR,MAIR,1,,14812.3,2.0,162928.0,14812.3,False,,14806.633333333333,14689.144999999999,14641.972222222223,14765.292333333335,14899.017999999998,TX,2.8855999999999997,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1684.54,True,12.15,True,TP,1.0,239.29398458586334,220.32702875734483,259.32773473339546,237.60133123853817,218.54143731630097,258.05587866984166,236.74267004498122,217.41663598103304,256.8123713826304,238.74015400939277,219.69756668595156,258.7107914318962,240.97148335534342,221.62083613979559,260.82468779378473
5,1611,,,,,,2021-07-30 16:51:00+00:00,,,,,,225.42,392.61,99.69,,,,,,,2021-07-30 16:51:19+00:00,HRRR,MAIR,1,,18378.6,2.0,162928.0,18378.6,False,,18307.383333333335,18259.633333333335,18250.68888888889,18278.138333333332,18358.429166666665,TX,2.2356,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1817.1000000000001,True,13.083333333333334,True,TP,1.0,295.80436627100585,274.80605519769136,318.7062275292507,295.1449223303905,273.5978002044197,317.9193274639055,295.0844625381436,273.57767038101105,318.52989934169915,295.6134204878294,274.56707852580524,318.71684590587284,296.86338463510674,275.0073256237562,319.76979360428805
6,1612,,,,,,2021-07-30 17:06:00+00:00,,,,,,82.21,136.95,33.3,,,,,,,2021-07-30 17:06:22+00:00,HRRR,MAIR,1,,5858.1,2.0,162928.0,5858.1,False,,5885.4400000000005,5874.593333333333,5875.444444444444,5922.7660000000005,5989.094,TX,3.4029,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,2082.965,True,12.633333333333333,True,TP,1.0,95.31402213804715,80.5763424358313,110.59911763603519,94.9808360192227,80.49237585650391,109.75617034223873,95.04937833016814,80.53175780707268,109.94557107571838,95.64585102987714,80.89567119876018,110.35420112729719,96.83462913695575,82.01305138831823,111.79346040823762
7,1613,,,,,,2021-07-30 17:22:00+00:00,,,,,,362.67,613.8,138.79,,,,,,,2021-07-30 17:22:17+00:00,HRRR,MAIR,1,,23200.3,2.0,162928.0,23200.3,False,,23715.596666666668,23550.54,23641.70666666666,23764.362999999998,23972.585333333333,TX,2.3562333333333334,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1982.44,True,13.05,True,TP,1.0,383.2826096423428,357.7377333292801,409.63239237563334,380.63322434383855,355.4293267187633,408.14132877848317,382.2497174977674,356.59065640872205,409.773324429449,384.05295467994966,358.3590090784211,411.68059404836464,387.6775336433783,361.64324231806376,414.9108900358711
8,1614,,,,,,2021-07-30 18:08:00+00:00,,,,,,205.48,331.16,89.54,,,,,,,2021-07-30 18:08:00+00:00,HRRR,MAIR,1,,3935.5,4.0,218645.0,3935.5,False,,3953.006666666667,3940.8633333333332,3933.304444444444,3883.11,2618.6466666666665,TX,3.0146666666666664,2021-07-30 17:55:24+00:00,2021-07-31 15:22:50+00:00,2014.0,2578.3050000000003,True,12.6,True,TP,1.0,63.92790181058282,54.266143305168974,73.72586019308721,63.76477433351599,54.03250866936388,73.49481076639319,63.648643765690494,53.989723611416245,73.66773447368956,62.80794787908129,53.068516268574136,72.7514289245421,42.431188233911136,33.099928233731866,51.64927852081731
9,1615,,,,,,2021-08-03 15:53:00+00:00,,,,,,140.85,211.86,76.46,,,,,,,2021-08-03 15:52:47+00:00,HRRR,MAIR,1,,18916.36,4.0,218645.0,18916.36,False,,1261.0906666666667,630.5453333333334,420.3635555555556,126.10906666666666,24097.060266666667,TX,2.4135666666666666,2021-07-31 16:04:00+00:00,2021-08-03 15:53:15+00:00,2018.0,60340.925,True,4308.783333333334,False,NS,0.0,20.397791395590513,11.66535718828864,29.23105023782042,10.166773895523372,1.4150781372448942,19.02962889334669,6.720046999469171,-2.069298949676552,15.421987679980862,2.104650611261714,-6.482347935745866,10.83940046716438,389.5601845531444,364.6987007516799,415.36014362069704
