,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent
158,524,70.0,201.0,1.0,1.0,,2021-07-30 17:56:45+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 17:56:20+00:00,0.0,HRRR,CarbonMapper,1,,0.0,4.0,218645.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,TX,2.860333333333333,2021-07-30 17:55:24+00:00,2021-07-31 15:22:50+00:00,2014.0,185.315,True,0.9333333333333333,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
159,525,71.0,60.0,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,632.8907457,725.5742048,540.2072866,,4.16922915,,,1.0,,2021-07-31 15:27:30+00:00,0.0,HRRR,CarbonMapper,1,,46765.88,4.0,218645.0,46765.88,True,,46765.88,46765.88,46765.87999999999,46847.859333333334,29298.076333333334,20727.014222222224,TX,4.533600000000001,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1284.83,True,4.666666666666667,True,TP,1.0,755.6312437660669,718.9738193003415,792.3029088311349,754.6910250321893,719.0299160071664,794.4310208639797,751.3296858109934,715.8090171624858,791.8698869390921,708.7230044588027,413.4913725753941,1007.5594855220506,399.73796369322355,-51.03829246702749,836.5368552211924,254.36991782490594,-224.04159675420448,705.1246230443129,-121.80027933218923,-16.13909206446362
160,728,274.0,46,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,681.7862971,781.0719895,582.5006048,,4.491333333,,,1.0,,2021-07-31 15:27:30+00:00,0.0,Sonic,CarbonMapper,2,,46765.88,4.0,218645.0,46765.88,True,,46765.88,46765.88,46765.87999999999,46847.859333333334,29298.076333333334,20727.014222222224,TX,4.533600000000001,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1284.83,True,4.666666666666667,True,TP,1.0,754.614965136478,717.7731154253779,791.6372614071264,753.9563105698079,716.2436261342979,795.6272704052841,751.5290599606878,709.116655173219,790.8995395206163,722.8856854302392,424.3350612679449,1024.9327363344933,377.5045684593507,-71.8335755082597,786.1875956584427,245.79386358839636,-146.7159376487619,675.0325607397788,-72.17001346980794,-9.572174469269305
161,897,443.0,F46,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,1200.333772,1293.650832,1107.016712,,4.491333333,,,1.0,,2021-07-31 15:27:30+00:00,0.0,Sonic,CarbonMapper,3,,46765.88,4.0,218645.0,46765.88,True,,46765.88,46765.88,46765.87999999999,46847.859333333334,29298.076333333334,20727.014222222224,TX,4.533600000000001,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1284.83,True,4.666666666666667,True,TP,1.0,755.1753254105568,719.0606092631498,791.6679385028506,750.2036608629128,712.7639832718336,791.765812965241,748.7177763282024,711.8261831908193,793.0408648583038,727.7618213988468,428.50830872835155,1039.5535793043532,431.83543553230635,-42.96304170782908,906.2518448781288,269.9714550036785,-167.0944147008117,709.2132826651059,450.13011113708717,60.00105499609671
162,526,72.0,61.0,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,141.0319113,622.3845258,796.1235499,448.6455017,,4.16922915,,,1.0,,2021-07-31 15:29:30+00:00,0.0,HRRR,CarbonMapper,1,,46856.66,4.0,218645.0,46856.66,True,,46856.66000000001,46856.66,46856.66,46813.903333333335,37882.561666666676,26548.94111111111,TX,4.3088,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1774.115,True,6.666666666666667,True,TP,1.0,755.8924581209544,718.6442053817933,793.7332295069291,754.3663954600191,719.3822598290883,791.4199730574712,749.544446988725,709.3309288853508,789.9019597519094,706.2105998249754,404.7168239218456,1016.7850696233994,504.44723310080695,-68.4162888115695,1052.2719172069387,367.1315294535349,-181.63816263746114,915.7886813998407,-131.98186966001913,-17.495724949351096
163,729,275.0,47,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,141.0319113,682.012753,878.6290748,485.3964311,,4.568666667,,,1.0,,2021-07-31 15:29:30+00:00,0.0,Sonic,CarbonMapper,2,,46856.66,4.0,218645.0,46856.66,True,,46856.66000000001,46856.66,46856.66,46813.903333333335,37882.561666666676,26548.94111111111,TX,4.3088,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1774.115,True,6.666666666666667,True,TP,1.0,756.2108072311245,719.1365408705043,793.4429422956342,751.6439116473872,717.4031610333159,787.9777286308182,749.7954766217691,705.990585859618,795.5548209164889,745.5411481820129,440.40724266814004,1038.5230717788384,556.4024014544805,-2.3186151932890984,1107.7611460235753,369.71117758640247,-196.73622698399885,943.0591193244352,-69.63115864738722,-9.263849220141458
164,898,444.0,F47,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,184.2009772,1078.080062,1193.531092,962.6290318,,4.568666667,,,1.0,,2021-07-31 15:29:30+00:00,0.0,Sonic,CarbonMapper,3,,46856.66,4.0,218645.0,46856.66,True,,46856.66000000001,46856.66,46856.66,46813.903333333335,37882.561666666676,26548.94111111111,TX,4.3088,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1774.115,True,6.666666666666667,True,TP,1.0,756.4191876889054,718.9502242284572,792.9364873859113,751.7492892592805,713.2737181163714,793.0019609943056,748.6391157061379,708.7430038671006,789.7288640046489,680.5988711464776,389.8272418634447,988.4393389573033,528.5475683152531,-1.8925436161606912,1098.2009786594367,366.0186688746115,-170.1591250775083,922.5145887141412,326.33077274071945,43.40952195142908
165,527,73.0,62.0,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,144.0312466,446.7063661,530.2961457,363.1165865,,4.16922915,,,1.0,,2021-07-31 15:31:38+00:00,0.0,HRRR,CarbonMapper,1,,46627.16,4.0,218645.0,46627.16,True,,46627.16000000001,46627.16,46627.16,46743.0048,46810.656800000004,32627.52897777778,TX,4.2425999999999995,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2329.45,True,8.8,True,TP,1.0,753.0955873512186,715.9255185573368,789.7866615651506,751.278119927679,711.364603584375,790.6274031383408,748.6803532881737,715.0093088552421,786.2061366837112,718.2635393836202,425.6900330486347,1002.161330567561,659.9350050921945,-26.361060403545746,1371.9576626124936,415.8862278972524,-295.984752658809,1094.7858790208252,-304.57175382767895,-40.54047971701855
166,730,276.0,48,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,144.0312466,438.3960423,539.6416086,337.1504761,,4.091666667,,,1.0,,2021-07-31 15:31:38+00:00,0.0,Sonic,CarbonMapper,2,,46627.16,4.0,218645.0,46627.16,True,,46627.16000000001,46627.16,46627.16,46743.0048,46810.656800000004,32627.52897777778,TX,4.2425999999999995,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2329.45,True,8.8,True,TP,1.0,752.624589863422,714.9329917611907,790.7447742661217,746.9395687068184,709.173030662973,786.9615458386086,745.2481618707519,707.9458536437817,786.079362035113,744.4665629548805,469.1704465973135,1051.9197539635738,644.8450061359067,-117.77757439645308,1423.641729676421,441.59728256989416,-300.85416925138384,1159.1722917109325,-308.5435264068184,-41.30769600825967
167,899,445.0,F48,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,179.0474797,614.3602074,710.7251397,517.9952751,,4.091666667,,,1.0,,2021-07-31 15:31:38+00:00,0.0,Sonic,CarbonMapper,3,,46627.16,4.0,218645.0,46627.16,True,,46627.16000000001,46627.16,46627.16,46743.0048,46810.656800000004,32627.52897777778,TX,4.2425999999999995,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2329.45,True,8.8,True,TP,1.0,753.2768659447513,715.96144851106,790.8925819258635,750.7063506160476,715.6534796039927,792.3426301581408,747.2558824629045,709.5346298208283,789.2091997166548,714.5683567888096,421.63530376215857,1021.3995585948607,627.3612896268319,-128.37159632533763,1347.3592389125051,426.1555776828778,-251.3455994898889,1175.1878939645433,-136.3461432160476,-18.162380417344103
168,528,74.0,63.0,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,149.3084057,770.691698,934.5023395,606.8810565,,4.16922915,,,1.0,,2021-07-31 15:33:32+00:00,0.0,HRRR,CarbonMapper,1,,46453.76,4.0,218645.0,46453.76,True,,46453.76,46453.76,46453.76,46605.638,46717.97670000001,38024.47302222222,TX,4.498,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2863.52,True,10.7,True,TP,1.0,749.8522661581623,713.0575803718815,786.3929100344507,748.0479431489287,712.2389131521647,783.4246452259796,743.3143987507647,704.2122621697475,784.1090822349138,698.8818192357793,403.1345129301543,1018.0122035760697,633.3592873270852,-139.32739625493403,1361.7786430068752,467.2097306541813,-315.5542204850903,1290.637518213421,22.64375485107132,3.027045934482729
169,731,277.0,49,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,149.3084057,919.9484031,1105.639649,734.2571576,,4.976666667,,,1.0,,2021-07-31 15:33:32+00:00,0.0,Sonic,CarbonMapper,2,,46453.76,4.0,218645.0,46453.76,True,,46453.76,46453.76,46453.76,46605.638,46717.97670000001,38024.47302222222,TX,4.498,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2863.52,True,10.7,True,TP,1.0,749.7017358025703,712.8662406198644,787.0629415225412,748.6453353567997,714.9340128668084,787.1132892829226,747.0656282965471,708.9870768202444,786.8225510109613,726.5705955246686,433.370521093317,1015.171614337782,679.2356475716592,-53.657819597880895,1420.7082500646657,452.582469411743,-374.74292801603883,1293.818516091045,171.30306774320024,22.881738475209794
170,900,446.0,F49,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,198.7259419,955.0767094,996.142459,914.0109598,,4.976666667,,,1.0,,2021-07-31 15:33:32+00:00,0.0,Sonic,CarbonMapper,3,,46453.76,4.0,218645.0,46453.76,True,,46453.76,46453.76,46453.76,46605.638,46717.97670000001,38024.47302222222,TX,4.498,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2863.52,True,10.7,True,TP,1.0,749.2518673897499,712.529866087624,786.378111035824,746.5926376436875,711.734874036647,786.3411854858981,747.0603819782275,707.3265581079053,788.6528244329928,713.9006695911639,449.15414356262045,977.2817093165513,646.0096856564434,-64.15300263498061,1338.0774453273516,471.02875356247677,-334.095354828655,1289.203469996527,208.48407175631257,27.924742522817635
171,529,75.0,64.0,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,147.732867,813.0726135,922.4510016,703.6942254,,4.16922915,,,1.0,,2021-07-31 15:35:32+00:00,0.0,HRRR,CarbonMapper,1,,46550.51,4.0,218645.0,46550.51,True,,46550.51,46550.51,46550.51,46530.608,46652.0656,43715.24035555556,TX,4.669700000000001,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3437.585,True,12.7,True,TP,1.0,751.3430953927053,714.0118667945252,789.0413518345558,748.7992372385947,714.4921085133828,789.0081342778607,749.2031952403793,710.9143767419517,790.0372367148904,721.7095312961058,433.10746018489624,1001.076603983139,657.3477596725883,-31.99496205900048,1376.7944971137638,505.77189326734816,-391.0452306532934,1393.077079308259,64.27337626140525,8.58352587249303
172,732,278.0,50,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,147.732867,722.1497788,825.4099435,618.8896141,,3.703,,,1.0,,2021-07-31 15:35:32+00:00,0.0,Sonic,CarbonMapper,2,,46550.51,4.0,218645.0,46550.51,True,,46550.51,46550.51,46550.51,46530.608,46652.0656,43715.24035555556,TX,4.669700000000001,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3437.585,True,12.7,True,TP,1.0,751.5451115485536,715.0681848813736,788.5059496968049,747.2455434863662,709.8010117736068,787.9938022837778,747.1960673070632,709.7893703340403,788.6427438766078,722.3468680490909,427.9572727981133,1030.6759728954044,680.1069706127224,-4.977276759465961,1418.0959313762703,514.9185035596281,-364.8973147600847,1534.084117666902,-25.095764686366124,-3.358436180064553
173,901,447.0,F50,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,197.4082065,947.0846425,1035.078352,859.0909332,,3.703,,,1.0,,2021-07-31 15:35:32+00:00,0.0,Sonic,CarbonMapper,3,,46550.51,4.0,218645.0,46550.51,True,,46550.51,46550.51,46550.51,46530.608,46652.0656,43715.24035555556,TX,4.669700000000001,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3437.585,True,12.7,True,TP,1.0,751.2076104981279,714.3296799741339,788.3209803146863,750.5185334882742,715.4276626475596,787.4427945683295,746.3356338962793,706.5316685209816,790.3782931241489,722.9584891563628,432.81584316545514,1025.1171053295066,639.5016903027324,-61.48724464037129,1325.3636976494345,552.652191932256,-315.2996442035689,1412.6252263139809,196.56610901172576,26.190706856781016
174,530,76.0,65.0,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,139.4596716,851.2585099,1035.081829,667.4351912,,4.16922915,,,1.0,,2021-07-31 15:37:18+00:00,0.0,HRRR,CarbonMapper,1,,46505.45,4.0,218645.0,46505.45,True,,46505.45,46505.45,46505.45,46510.7238,46606.056300000004,46688.99957777777,TX,4.614733333333333,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3890.005,True,14.466666666666667,True,TP,1.0,750.6788906065626,714.2831216410103,787.8796261524103,749.4290290974711,713.9272425212071,789.2416594354272,747.762397824287,712.570581212157,785.9004628814575,703.5589053944423,412.44865404098044,1009.99028977801,697.7303667969412,-59.83719791245094,1375.5205790748564,611.1125258723963,-278.31807845623473,1529.521577868178,101.8294808025289,13.58760827895351
175,733,279.0,51,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,139.4596716,1026.122895,1244.996056,807.2497345,,5.025666667,,,1.0,,2021-07-31 15:37:18+00:00,0.0,Sonic,CarbonMapper,2,,46505.45,4.0,218645.0,46505.45,True,,46505.45,46505.45,46505.45,46510.7238,46606.056300000004,46688.99957777777,TX,4.614733333333333,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3890.005,True,14.466666666666667,True,TP,1.0,750.3052254163288,713.4466697777375,786.8857677436536,749.7602966541976,716.0725714058992,785.8368083380728,747.3759976717351,705.1026552458989,795.048961898469,728.1537326792029,438.2638303839485,1017.1968422602775,641.6916633714172,-85.3505809798199,1312.6872303441824,654.6187172343742,-296.51140285072756,1660.0456128913809,276.3625983458023,36.86012710716603
176,902,448.0,F51,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,171.0263138,1273.277755,1364.644192,1181.911318,,5.025666667,,,1.0,,2021-07-31 15:37:18+00:00,0.0,Sonic,CarbonMapper,3,,46505.45,4.0,218645.0,46505.45,True,,46505.45,46505.45,46505.45,46510.7238,46606.056300000004,46688.99957777777,TX,4.614733333333333,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3890.005,True,14.466666666666667,True,TP,1.0,750.1479119191168,713.2589396538494,787.3600300409513,748.9431513829979,715.0309907200245,788.3548850204928,745.0266484225476,699.9684383502197,785.1215674920844,727.609636948625,436.4915300415568,1005.5526004419758,630.6597839174916,-166.67282967597257,1378.9622462987809,547.2520763545058,-494.37151069831305,1489.9338853604445,524.3346036170021,70.00993368438795
177,531,77.0,66.0,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,143.5618334,777.9758038,950.4375176,605.51409,,4.16922915,,,1.0,,2021-07-31 15:39:38+00:00,1.0,HRRR,CarbonMapper,1,,68264.45,4.0,218645.0,68264.45,True,,68264.45,68264.45,68264.45,56667.760800000004,51606.0829,50005.89513333333,TX,4.103233333333334,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,428.27,True,2.0000000000000004,True,TP,1.0,1101.1851417371988,1056.607120157261,1145.765363267595,1094.593628724999,1048.8898528803884,1145.4168807250499,1100.0709553550416,1050.36259768853,1156.0850343578513,877.5986395861364,517.449951755718,1245.2433050237482,681.4009057050794,-123.62611684174134,1539.352959397204,636.4365007932347,-436.1372275754149,1643.4142628344862,-316.617824924999,-28.925604591157793
178,734,280.0,52,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,143.5618334,647.3134352,843.0779985,451.5488718,,3.469,,,1.0,,2021-07-31 15:39:38+00:00,1.0,Sonic,CarbonMapper,2,,68264.45,4.0,218645.0,68264.45,True,,68264.45,68264.45,68264.45,56667.760800000004,51606.0829,50005.89513333333,TX,4.103233333333334,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,428.27,True,2.0000000000000004,True,TP,1.0,1101.7333088322773,1056.8232958091976,1145.983582344335,1100.2644640658636,1056.0122581194707,1150.6024911300713,1091.3057816635533,1044.6775917104703,1141.438743933888,872.9434649967362,497.0360003947697,1242.4814599285523,763.6488395992268,27.987251202773496,1550.8920892593785,602.076806058828,-442.42444066907217,1704.0429436906638,-452.9510288658637,-41.16746870039323
179,903,449.0,F52,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,186.0,940.0529912,1147.297145,732.8088378,,3.469,,,1.0,,2021-07-31 15:39:38+00:00,1.0,Sonic,CarbonMapper,3,,68264.45,4.0,218645.0,68264.45,True,,68264.45,68264.45,68264.45,56667.760800000004,51606.0829,50005.89513333333,TX,4.103233333333334,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,428.27,True,2.0000000000000004,True,TP,1.0,1102.543406713474,1056.92822051878,1148.2078730596438,1097.4654697321657,1055.9167643107353,1146.5379677124754,1094.3528641805942,1041.3171209854788,1152.8508268658038,891.5976286735757,574.2588866624742,1245.2013396353916,725.9292879762831,-76.09422062654815,1518.7098694464194,642.3894690499213,-382.1210605536962,1698.1032457856174,-157.41247853216578,-14.343273922830754
180,532,78.0,67.0,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,144.9965517,763.5454334,916.0524016,611.0384652,,4.16922915,,,1.0,,2021-07-31 15:41:46+00:00,1.0,HRRR,CarbonMapper,1,,67889.05,4.0,218645.0,67889.05,True,,67889.05,67889.05,67889.05,65783.31933333333,56144.26476666667,53007.73704444444,TX,4.077266666666667,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,955.81,True,4.133333333333334,True,TP,1.0,1096.6488371824016,1051.7922521384892,1140.7369301338458,1094.9571733100279,1055.4911157148067,1138.2304617418029,1089.2138745092354,1039.8015741518136,1142.7955920640338,1026.1397152578993,610.5758437129937,1408.5078634521997,819.5790091764334,14.217144611250259,1612.3359591457215,628.8860905213973,-471.2963265195669,1702.7840363492835,-331.4117399100279,-30.2670961009533
181,735,281.0,53,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,144.9965517,889.1363242,1066.036931,712.2357175,,4.855,,,1.0,,2021-07-31 15:41:46+00:00,1.0,Sonic,CarbonMapper,2,,67889.05,4.0,218645.0,67889.05,True,,67889.05,67889.05,67889.05,65783.31933333333,56144.26476666667,53007.73704444444,TX,4.077266666666667,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,955.81,True,4.133333333333334,True,TP,1.0,1096.0251795596373,1051.7033547121857,1141.3156340643957,1091.4849187506218,1051.4223616027489,1139.5477702118715,1085.1279751090099,1036.3203598282062,1137.902359313816,1027.84269772764,612.7628238223842,1442.055098658898,810.7741182304386,52.355684599749466,1604.198838863546,633.1911766331613,-458.2107556314409,1711.532591998886,-202.34859455062178,-18.538835587599504
182,904,450.0,F53,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,162.6929624,1000.439898,1077.759613,923.1201832,,4.855,,,1.0,,2021-07-31 15:41:46+00:00,1.0,Sonic,CarbonMapper,3,,67889.05,4.0,218645.0,67889.05,True,,67889.05,67889.05,67889.05,65783.31933333333,56144.26476666667,53007.73704444444,TX,4.077266666666667,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,955.81,True,4.133333333333334,True,TP,1.0,1096.1540086048694,1051.2006202625478,1141.0367607270134,1093.1851706314255,1048.551912720544,1139.9804419622697,1087.4390422902393,1035.7043511270556,1141.0557134323324,987.1058201365773,575.3694720092259,1405.8946377348805,852.1463540411994,-45.40683309523386,1703.765808342377,685.3802003258933,-387.799356721323,1827.9084587251004,-92.74527263142556,-8.483949025566798
183,533,79.0,68.0,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,135.9301291,765.9476846,911.1658518,620.7295174,,4.16922915,,,1.0,,2021-07-31 15:43:49+00:00,1.0,HRRR,CarbonMapper,1,,67844.16,4.0,218645.0,67844.16,True,,67844.16,67844.16,67844.16,67931.96043333333,60526.55551666666,55880.46684444445,TX,3.8532333333333333,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1421.1599999999999,True,6.183333333333334,True,TP,1.0,1094.5354090322319,1049.4635836723803,1138.7020801354465,1092.2762633325463,1048.5772117528254,1137.5672088686138,1085.8011923197705,1035.34447745833,1143.8318659330573,1031.1857542953353,564.9966984282021,1447.7703461732488,885.4764383717661,-99.39070220368244,1881.4774195098394,713.5801130549174,-481.3654062468509,1894.988469638192,-326.32857873254625,-29.8760111967383
184,736,282.0,54,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,135.9301291,609.993252,789.8464305,430.1400735,,3.320333333,,,1.0,,2021-07-31 15:43:49+00:00,1.0,Sonic,CarbonMapper,2,,67844.16,4.0,218645.0,67844.16,True,,67844.16,67844.16,67844.16,67931.96043333333,60526.55551666666,55880.46684444445,TX,3.8532333333333333,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1421.1599999999999,True,6.183333333333334,True,TP,1.0,1095.8949021203025,1051.0008236263825,1140.661713387686,1094.1724900730053,1052.343689629135,1139.3720553721373,1090.2273947379076,1041.2492662172801,1147.4548187929743,1059.8230621205144,594.0783253824842,1468.6630369794927,889.4327752030404,-31.999006793386815,1831.951955142109,747.7265759802967,-480.28768263499296,2003.6270043782583,-484.1792380730053,-44.25072303185944
185,905,451.0,F54,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,155.7690598,1036.934331,1285.086674,788.7819882,,3.320333333,,,1.0,,2021-07-31 15:43:49+00:00,1.0,Sonic,CarbonMapper,3,,67844.16,4.0,218645.0,67844.16,True,,67844.16,67844.16,67844.16,67931.96043333333,60526.55551666666,55880.46684444445,TX,3.8532333333333333,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1421.1599999999999,True,6.183333333333334,True,TP,1.0,1095.493026720205,1050.7556997528143,1141.2879040814576,1089.3879622875083,1045.64086479265,1139.8840993427318,1087.8899160869096,1037.645009110627,1146.0599984682456,1068.676315051305,649.0172562406893,1490.990148846468,822.6685458103361,-117.69863808652924,1907.8241102411787,760.0218825921465,-385.5215990134528,1891.2302259109579,-52.453631287508415,-4.814963365059196
186,534,80.0,69.0,1.0,1.0,,2021-07-31 15:46:03+00:00,,,,Methane,141.0319113,,#VALUE!,#VALUE!,,4.16922915,,,0.0,,2021-07-31 15:45:40+00:00,1.0,HRRR,CarbonMapper,1,,67489.58,4.0,218645.0,67489.58,True,,67489.58,67489.58,67489.58,67722.84120000001,64400.88426666667,58443.04364444444,TX,3.984166666666667,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1843.405,True,8.033333333333335,True,ER,-1.0,1089.4106253181496,1044.2071229181986,1134.467374419123,1085.4158469259244,1041.8233908300451,1131.9460272016613,1082.625402911423,1036.1512232927678,1132.8498426461585,1052.6419343819246,625.5034187346517,1493.5107087945742,838.9328399703564,-200.56639179591167,1812.5216701293057,745.6377586014438,-395.6458191508391,1894.9490607746452,,
187,535,81.0,70.0,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,141.0319113,669.7902761,813.1405909,526.4399613,,4.16922915,,,1.0,,2021-07-31 15:47:45+00:00,1.0,HRRR,CarbonMapper,1,,66839.23,4.0,218645.0,66839.23,True,,66839.23,66839.23,66839.23,67294.24456666668,67657.93343333334,61263.184255555556,TX,4.251033333333333,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2457.97,True,10.116666666666667,True,TP,1.0,1078.4667042806407,1033.4143019853823,1123.2755113321393,1073.9500199142192,1030.3959858149105,1120.338370712091,1068.7112845528172,1021.678825067733,1119.0873900214717,1019.2495271584862,617.799966804568,1430.5661467356992,969.3367840263874,17.95113660217279,1958.9002842880418,852.9381828531521,-446.3831370986482,2146.859287425146,-404.15974381421915,-37.63301236741921
188,737,283.0,55,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,141.0319113,703.4901492,860.7268682,546.2534302,,4.379,,,1.0,,2021-07-31 15:47:45+00:00,1.0,Sonic,CarbonMapper,2,,66839.23,4.0,218645.0,66839.23,True,,66839.23,66839.23,66839.23,67294.24456666668,67657.93343333334,61263.184255555556,TX,4.251033333333333,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2457.97,True,10.116666666666667,True,TP,1.0,1078.9161143018123,1034.0804819952953,1123.027534230518,1074.4009748272654,1031.4803204166753,1116.9271082414148,1073.3939762480456,1021.0572880804223,1129.525245721862,1031.2007998847184,610.4288748017294,1458.4098698634868,1004.9225270222186,3.8537113102523946,2048.604980707195,785.7954528018979,-454.30345021201975,2003.2380476501328,-370.91082562726535,-34.52256972187667
189,906,452.0,F55,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,186.2900964,1073.403224,1183.047278,963.7591697,,4.379,,,1.0,,2021-07-31 15:47:45+00:00,1.0,Sonic,CarbonMapper,3,,66839.23,4.0,218645.0,66839.23,True,,66839.23,66839.23,66839.23,67294.24456666668,67657.93343333334,61263.184255555556,TX,4.251033333333333,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2457.97,True,10.116666666666667,True,TP,1.0,1078.8941729553994,1034.2350676405085,1123.7099177586676,1075.1306255251388,1033.2765615751057,1121.3873682574044,1072.6097526455335,1020.0325575489954,1128.2901774009451,1013.865560731416,572.2731590384907,1453.5925839256074,963.4077732959138,-95.1644510028263,2021.9495509946623,736.8246820294016,-508.36746923708637,1989.7666574271636,-1.72740152513893,-0.16066899073730645
